method,policy,epoch,elapsed_s,elapsed_min,replan_epoch,traffic_state,traffic_change,center_bins,affected_edges,peak_tt_multiplier,speed_multiplier,recovery_progress,network_speed_kmh,sim_hour,remaining_bins_before,served_bins_epoch,remaining_bins_after,epoch_energy_kwh,epoch_energy_per_served_bin_kwh,cumulative_energy_kwh,epoch_operating_s,cumulative_operating_s,oracle_runtime_s,solver_runtime_s,planning_runtime_s,cumulative_planning_runtime_s,compute_wait_aux_energy_kwh,cumulative_compute_wait_aux_energy_kwh,latency_adjusted_energy_kwh,latency_adjusted_time_s,planned_remaining_energy_kwh,planned_remaining_makespan_s,incumbent_plan_energy_kwh,candidate_plan_energy_kwh,candidate_energy_improvement_kwh,replan_attempted,replan_accepted,acceptance_reason,candidate_next_choice_changes,candidate_reassigned_bins,next_choice_changes,reassigned_bins,traversed_edges,disrupted_edges_traversed,disrupted_edge_share,min_battery_kwh,max_payload_kg,returned_to_depot,converged,rounds,replanned,active_planning_vehicles,vehicles_still_requiring_first_service
proposed,adaptive,10,600.0,10.0,2,degrading,degrading,7 11 57 73,0,1.0,1.0,0.0,34.78037077224997,18.166666666666668,65,1,64,2.264359248722955,2.264359248722955,51.26372903641793,60.0,660.0,5.9399986639618874e-05,72.89865860005375,72.89871800004039,1359.408016400179,0.0,0.0,51.26372903641793,660.0,75.37762181306357,2157.509480549697,75.37762181306357,80.01441057614328,-4.636788763079707,True,False,incumbent_not_worse,4,25,0,0,29,0,0.0,171.29011539682318,574.0,False,True,22.0,True,7,0
proposed,adaptive,11,660.0,11.0,2,degrading,degrading,7 11 57 73,3397,1.06951871657754,0.935,0.0,34.565163142647755,18.183333333333334,64,2,62,3.1370702845759384,1.5685351422879692,54.40079932099387,60.0,720.0,0.0,0.0,0.0,1359.408016400179,0.0,0.0,54.40079932099387,720.0,76.4000606775175,2028.9926248309519,,,,False,False,not_attempted,0,0,0,0,40,7,0.175,171.19678206348985,700.0,False,,,False,7,0
proposed,adaptive,12,720.0,12.0,2,degrading,degrading,7 11 57 73,3397,1.1494252873563218,0.87,0.0,34.321064729417685,18.2,62,3,59,3.9330918547334326,1.3110306182444775,58.3338911757273,60.0,780.0,0.0,0.0,0.0,1359.408016400179,0.0,0.0,58.3338911757273,780.0,77.07341173128182,2045.7654884788235,,,,False,False,not_attempted,0,0,0,0,40,10,0.25,169.9712503230566,791.0,False,,,False,7,0
proposed,adaptive,13,780.0,13.0,2,degrading,degrading,7 11 57 73,3397,1.2422360248447206,0.8049999999999999,0.0,34.04183921998553,18.216666666666665,59,1,58,3.392990605210576,3.392990605210576,61.72688178093788,60.0,840.0,0.0,0.0,0.0,1359.408016400179,0.0,0.0,61.72688178093788,840.0,77.30140479418198,2042.0481855948142,,,,False,False,not_attempted,0,0,0,0,46,1,0.021739130434782608,168.5742888930247,791.0,False,,,False,7,0
proposed,adaptive,14,840.0,14.0,2,degrading,degrading,7 11 57 73,3397,1.3513513513513513,0.74,0.0,33.71931626348574,18.233333333333334,58,2,56,1.7981347687846376,0.8990673843923188,63.525016549722515,60.0,900.0,0.0,0.0,0.0,1359.408016400179,0.0,0.0,63.525016549722515,900.0,78.87821822919908,2003.6174484899898,,,,False,False,not_attempted,0,0,0,0,42,0,0.0,168.15686244557824,848.0,False,,,False,7,0
proposed,adaptive,15,900.0,15.0,3,degrading,degrading,7 11 57 73,3397,1.4814814814814814,0.675,0.0,33.34257871389501,18.25,56,2,54,1.9075525846111852,0.9537762923055926,65.4325691343337,60.0,960.0,9.365659900009632,102.89832809998188,112.26398799999151,1471.6720044001704,0.0,0.0,65.4325691343337,960.0,82.82194912956822,1894.8663413893887,82.82194912956822,83.17548107669069,-0.3535319471224625,True,False,incumbent_not_worse,2,6,0,0,34,0,0.0,168.0635291122449,848.0,False,True,19.0,True,7,0
proposed,adaptive,16,960.0,16.0,3,degrading,degrading,7 11 57 73,3397,1.639344262295082,0.61,0.0,32.89670240247868,18.266666666666666,54,2,52,2.0395355967443773,1.0197677983721887,67.47210473107808,60.0,1020.0,0.0,0.0,0.0,1471.6720044001704,0.0,0.0,67.47210473107808,1020.0,88.00394162987482,1928.0026763848016,,,,False,False,not_attempted,0,0,0,0,28,0,0.0,167.08289017604287,907.0,False,,,False,7,0
proposed,adaptive,17,1020.0,17.0,3,degrading,degrading,7 11 57 73,3397,1.8348623853211008,0.545,0.0,32.36073198260743,18.283333333333335,52,4,48,4.4646237783234906,1.1161559445808726,71.93672850940156,60.0,1080.0,0.0,0.0,0.0,1471.6720044001704,0.0,0.0,71.93672850940156,1080.0,94.9972599043414,1925.9686732694213,,,,False,False,not_attempted,0,0,0,0,41,3,0.07317073170731707,165.7490023305006,930.0,False,,,False,7,0
proposed,adaptive,18,1080.0,18.0,3,degrading,degrading,7 11 57 73,3397,2.0833333333333335,0.48,0.0,31.70429187079012,18.3,48,1,47,2.5920545507543613,2.5920545507543613,74.52878306015592,60.0,1140.0,0.0,0.0,0.0,1471.6720044001704,0.0,0.0,74.52878306015592,1140.0,100.77253060877905,1840.1065818359384,,,,False,False,not_attempted,0,0,0,0,35,0,0.0,165.65566899716725,930.0,False,,,False,7,0
proposed,adaptive,19,1140.0,19.0,3,degrading,degrading,7 11 57 73,3397,2.409638554216868,0.4149999999999999,0.0,30.881622571183307,18.316666666666666,47,2,45,3.4063916668982657,1.7031958334491328,77.93517472705418,60.0,1200.0,0.0,0.0,0.0,1471.6720044001704,0.0,0.0,77.93517472705418,1200.0,110.50849462954943,2447.963464716819,,,,False,False,not_attempted,0,0,0,0,7,4,0.5714285714285714,163.31242486889093,988.0,False,,,False,7,0
proposed,adaptive,20,1200.0,20.0,4,disrupted,holding,7 11 57 73,3397,2.857142857142857,0.35,0.0,29.820429701252063,18.333333333333332,45,5,40,1.2910293343808306,0.2582058668761661,79.226204061435,60.0,1260.0,9.673375700018369,72.95617519994266,82.62955089996103,1554.3015553001314,0.0,0.0,79.226204061435,1260.0,123.28656034478571,2501.4790907214133,123.28656034478571,123.59983361497248,-0.31327327018676954,True,False,incumbent_not_worse,5,20,0,0,37,0,0.0,163.1459560802134,1072.0,False,True,22.0,True,7,0
proposed,adaptive,21,1260.0,21.0,4,disrupted,disrupted,7 11 57 73,3397,2.857142857142857,0.35,0.0,29.820429701252063,18.35,40,1,39,1.7177883527755362,1.7177883527755362,80.94399241421054,60.0,1320.0,0.0,0.0,0.0,1554.3015553001314,0.0,0.0,80.94399241421054,1320.0,121.92875226493314,2381.4790907214133,,,,False,False,not_attempted,0,0,0,0,22,0,0.0,163.05262274688008,1171.0,False,,,False,6,0
proposed,adaptive,22,1320.0,22.0,4,disrupted,disrupted,7 11 57 73,3397,2.857142857142857,0.35,0.0,29.820429701252063,18.366666666666667,39,3,36,2.0428700066434384,0.6809566688811461,82.98686242085398,60.0,1380.0,0.0,0.0,0.0,1554.3015553001314,0.0,0.0,82.98686242085398,1380.0,120.0635640074295,2381.4790907214133,,,,False,False,not_attempted,0,0,0,0,31,2,0.06451612903225806,162.16227621972513,1215.0,False,,,False,6,0
proposed,adaptive,23,1380.0,23.0,4,disrupted,disrupted,7 11 57 73,3397,2.857142857142857,0.35,0.0,29.820429701252063,18.383333333333333,36,2,34,1.9560930361806221,0.9780465180903111,84.9429554570346,60.0,1440.0,0.0,0.0,0.0,1554.3015553001314,0.0,0.0,84.9429554570346,1440.0,117.78998358486753,2280.3244650267416,,,,False,False,not_attempted,0,0,0,0,18,1,0.05555555555555555,161.2095026730471,1215.0,False,,,False,6,0
proposed,adaptive,24,1440.0,24.0,4,disrupted,disrupted,7 11 57 73,3397,2.857142857142857,0.35,0.0,29.820429701252063,18.4,34,1,33,1.5389165688710449,1.5389165688710449,86.48187202590564,60.0,1500.0,0.0,0.0,0.0,1554.3015553001314,0.0,0.0,86.48187202590564,1500.0,116.15721893434197,2248.443602457139,,,,False,False,not_attempted,0,0,0,0,20,0,0.0,160.8798975289357,1215.0,False,,,False,6,0
proposed,adaptive,25,1500.0,25.0,5,disrupted,disrupted,7 11 57 73,3397,2.857142857142857,0.35,0.0,29.820429701252063,18.416666666666668,33,2,31,1.9777762308176947,0.9888881154088474,88.45964825672334,60.0,1560.0,5.959998816251755e-05,51.57663569995202,51.576695299940184,1605.8782506000716,0.0,0.0,88.45964825672334,1560.0,114.83112888080026,2128.443602457139,114.83112888080026,121.84774294324409,-7.016614062443821,True,False,incumbent_not_worse,4,13,0,0,53,0,0.0,160.78656419560235,1215.0,False,True,25.0,True,6,0
proposed,adaptive,26,1560.0,26.0,5,disrupted,disrupted,7 11 57 73,3397,2.857142857142857,0.35,0.0,29.820429701252063,18.433333333333334,31,2,29,1.824922887539807,0.9124614437699035,90.28457114426315,60.0,1620.0,0.0,0.0,0.0,1605.8782506000716,0.0,0.0,90.28457114426315,1620.0,112.95168807417002,2128.443602457139,,,,False,False,not_attempted,0,0,0,0,42,2,0.047619047619047616,159.9111542495581,1373.0,False,,,False,6,0
proposed,adaptive,27,1620.0,27.0,5,disrupted,disrupted,7 11 57 73,3397,2.857142857142857,0.35,0.0,29.820429701252063,18.45,29,1,28,4.997927743898455,4.997927743898455,95.28249888816161,60.0,1680.0,0.0,0.0,0.0,1605.8782506000716,0.0,0.0,95.28249888816161,1680.0,110.94940981906285,2077.3619087521756,,,,False,False,not_attempted,0,0,0,0,16,2,0.125,159.18896291820522,1373.0,False,,,False,6,0
proposed,adaptive,28,1680.0,28.0,5,disrupted,disrupted,7 11 57 73,3397,2.857142857142857,0.35,0.0,29.820429701252063,18.466666666666665,28,2,26,1.765666368238592,0.882833184119296,97.04816525640021,60.0,1740.0,0.0,0.0,0.0,1605.8782506000716,0.0,0.0,97.04816525640021,1740.0,105.62911038003294,1936.809127823429,,,,False,False,not_attempted,0,0,0,0,24,0,0.0,159.0956295848719,1419.0,False,,,False,6,0
proposed,adaptive,29,1740.0,29.0,5,disrupted,disrupted,7 11 57 73,3397,2.857142857142857,0.35,0.0,29.820429701252063,18.483333333333334,26,3,23,2.802345378765109,0.9341151262550363,99.85051063516532,60.0,1800.0,0.0,0.0,0.0,1605.8782506000716,0.0,0.0,99.85051063516532,1800.0,104.16001800501368,1936.809127823429,,,,False,False,not_attempted,0,0,0,0,42,2,0.047619047619047616,157.95525735107591,1419.0,False,,,False,6,0
proposed,adaptive,30,1800.0,30.0,6,recovering,recovering,7 11 57 73,3397,2.857142857142857,0.35,0.0,29.820429701252063,18.5,23,2,21,5.2277602043485984,2.6138801021742992,105.07827083951392,60.0,1860.0,6.029999349266291e-05,55.90405750006903,55.90411780006252,1661.7823684001341,0.0,0.0,105.07827083951392,1860.0,101.66555933530819,1903.2776288781818,101.66555933530819,102.14226783999717,-0.47670850468898607,True,False,incumbent_not_worse,5,8,0,0,42,7,0.16666666666666666,155.93165858175095,1669.0,False,True,21.0,True,6,0
proposed,adaptive,31,1860.0,31.0,6,recovering,recovering,7 11 57 73,3397,2.6595744680851063,0.376,0.04,30.27980488269011,18.516666666666666,21,0,21,3.065167338314833,3.065167338314833,108.14343817782876,60.0,1920.0,0.0,0.0,0.0,1661.7823684001341,0.0,0.0,108.14343817782876,1920.0,89.40753952477718,1813.0115618446132,,,,False,False,not_attempted,0,0,0,0,15,3,0.2,154.5451046591727,1669.0,False,,,False,6,0
proposed,adaptive,32,1920.0,32.0,6,recovering,recovering,7 11 57 73,3397,2.4875621890547266,0.40199999999999997,0.08,30.691440450918655,18.533333333333335,21,2,19,3.900410145882275,1.9502050729411375,112.04384832371103,60.0,1980.0,0.0,0.0,0.0,1661.7823684001341,0.0,0.0,112.04384832371103,1980.0,81.59735037230972,1740.2085106099364,,,,False,False,not_attempted,0,0,0,0,19,3,0.15789473684210525,152.4759461240866,1669.0,False,,,False,6,0
proposed,adaptive,33,1980.0,33.0,6,recovering,recovering,7 11 57 73,3397,2.336448598130841,0.428,0.12,31.062410676936217,18.55,19,3,16,3.943062576285345,1.314354192095115,115.98691089999637,60.0,2040.0,0.0,0.0,0.0,1661.7823684001341,0.0,0.0,115.98691089999637,2040.0,73.58646688043764,1672.8410528953432,,,,False,False,not_attempted,0,0,0,0,41,1,0.024390243902439025,150.54406189893004,1820.0,False,,,False,6,0
proposed,adaptive,34,2040.0,34.0,6,recovering,recovering,7 11 57 73,3397,2.2026431718061676,0.45399999999999996,0.16,31.39845789284001,18.566666666666666,16,1,15,1.707843450099571,1.707843450099571,117.69475435009595,60.0,2100.0,0.0,0.0,0.0,1661.7823684001341,0.0,0.0,117.69475435009595,2100.0,65.73512279217084,1599.0440291951045,,,,False,False,not_attempted,0,0,0,0,31,0,0.0,150.00218896041054,1820.0,False,,,False,6,0
proposed,adaptive,35,2100.0,35.0,7,recovering,recovering,7 11 57 73,3397,2.0833333333333335,0.48,0.2,31.70429187079012,18.583333333333332,15,2,13,2.042790644900484,1.021395322450242,119.73754499499643,60.0,2160.0,10.287561799981631,23.215576800052077,33.50313860003371,1695.2855070001679,0.0,0.0,119.73754499499643,2160.0,60.32789013749271,1510.96315342156,60.71411105758042,60.32789013749271,0.3862209200877089,True,True,lower_residual_energy,5,3,5,3,18,2,0.1111111111111111,149.95682161927067,1820.0,False,True,28.0,True,6,0
proposed,adaptive,36,2160.0,36.0,7,recovering,recovering,7 11 57 73,3397,1.976284584980237,0.506,0.24,31.983811926372642,18.6,13,1,12,0.7872369528009131,0.7872369528009131,120.52478194779734,60.0,2220.0,0.0,0.0,0.0,1695.2855070001679,0.0,0.0,120.52478194779734,2220.0,54.97527005149108,1434.0234909629098,,,,False,False,not_attempted,0,0,0,0,15,0,0.0,149.85302235527448,1866.0,False,,,False,3,0
proposed,adaptive,37,2220.0,37.0,7,recovering,recovering,7 11 57 73,3397,1.8796992481203008,0.532,0.28,32.24027405729201,18.616666666666667,12,3,9,0.7903999691485534,0.2634666563828511,121.31518191694589,60.0,2280.0,0.0,0.0,0.0,1695.2855070001679,0.0,0.0,121.31518191694589,2280.0,51.61231897694038,1360.275022279768,,,,False,False,not_attempted,0,0,0,0,12,0,0.0,149.42329998955864,1966.0,False,,,False,2,0
proposed,adaptive,38,2280.0,38.0,7,recovering,recovering,7 11 57 73,3397,1.7921146953405016,0.558,0.32,32.47641835812188,18.633333333333333,9,1,8,1.2693621189678266,1.2693621189678266,122.58454403591371,60.0,2340.0,0.0,0.0,0.0,1695.2855070001679,0.0,0.0,122.58454403591371,2340.0,48.50730799180321,1311.6147167872975,,,,False,False,not_attempted,0,0,0,0,7,0,0.0,148.30899187014114,1966.0,False,,,False,1,0
proposed,adaptive,39,2340.0,39.0,7,recovering,recovering,7 11 57 73,3397,1.7123287671232879,0.584,0.36,32.69456730617113,18.65,8,1,7,0.5202348522408939,0.5202348522408939,123.1047788881546,60.0,2400.0,0.0,0.0,0.0,1695.2855070001679,0.0,0.0,123.1047788881546,2400.0,45.03594617701957,1219.804586260125,,,,False,False,not_attempted,0,0,0,0,2,0,0.0,147.83275252893273,1973.0,False,,,False,1,0
proposed,adaptive,40,2400.0,40.0,8,recovering,recovering,7 11 57 73,3397,1.639344262295082,0.61,0.4,32.89670240247868,18.666666666666668,7,0,7,0.09333333333333332,0.09333333333333332,123.19811222148793,60.0,2460.0,10.389757400029339,0.11524329998064786,10.505000700009987,1705.7905077001778,0.0,0.0,123.19811222148793,2460.0,42.455245346115845,1075.3370357379165,42.455245346115845,42.455245346115845,0.0,True,False,incumbent_not_worse,0,0,0,0,0,0,0.0,147.7394191955994,1973.0,False,True,22.0,True,1,0
proposed,adaptive,41,2460.0,41.0,8,recovering,recovering,7 11 57 73,3397,1.572327044025157,0.636,0.44,33.084524532211674,18.683333333333334,7,1,6,0.4898415560247055,0.4898415560247055,123.68795377751263,60.0,2520.0,0.0,0.0,0.0,1705.7905077001778,0.0,0.0,123.68795377751263,2520.0,40.568462386234216,1069.9324993961973,,,,False,False,not_attempted,0,0,0,0,3,0,0.0,147.24957763957468,1973.0,False,,,False,1,0
proposed,adaptive,42,2520.0,42.0,8,recovering,recovering,7 11 57 73,3397,1.5105740181268883,0.6619999999999999,0.48,33.259501941339856,18.7,6,0,6,0.8149040970326209,0.8149040970326209,124.50285787454526,60.0,2580.0,0.0,0.0,0.0,1705.7905077001778,0.0,0.0,124.50285787454526,2580.0,38.07334027931765,1042.251601007016,,,,False,False,not_attempted,0,0,0,0,2,1,0.5,146.43467354254207,1973.0,False,,,False,1,0
proposed,adaptive,43,2580.0,43.0,8,recovering,recovering,7 11 57 73,3397,1.4534883720930234,0.688,0.52,33.4229086957123,18.716666666666665,6,0,6,0.09333333333333332,0.09333333333333332,124.59619120787859,60.0,2640.0,0.0,0.0,0.0,1705.7905077001778,0.0,0.0,124.59619120787859,2640.0,35.85855059424282,890.1853509050004,,,,False,False,not_attempted,0,0,0,0,0,0,0.0,146.34134020920874,1973.0,False,,,False,1,0
proposed,adaptive,44,2640.0,44.0,8,recovering,recovering,7 11 57 73,3397,1.400560224089636,0.714,0.56,33.57585575481711,18.733333333333334,6,1,5,0.7816844184321761,0.7816844184321761,125.37787562631077,60.0,2700.0,0.0,0.0,0.0,1705.7905077001778,0.0,0.0,125.37787562631077,2700.0,34.38942279940863,886.400492111477,,,,False,False,not_attempted,0,0,0,0,3,3,1.0,145.5596557907766,1973.0,False,,,False,1,0
proposed,adaptive,45,2700.0,45.0,9,recovering,recovering,7 11 57 73,3397,1.3513513513513513,0.74,0.6,33.71931626348574,18.75,5,0,5,0.3239745929018314,0.3239745929018314,125.7018502192126,60.0,2760.0,10.587107499944977,0.10206790000665933,10.689175399951637,1716.4796831001295,0.0,0.0,125.7018502192126,2760.0,32.103759015506036,852.4772944897456,32.103759015506036,32.103759015506036,0.0,True,False,incumbent_not_worse,0,0,0,0,0,0,0.0,145.23568119787475,1973.0,False,True,21.0,True,1,0
proposed,adaptive,46,2760.0,46.0,9,recovering,recovering,7 11 57 73,3397,1.3054830287206267,0.766,0.64,33.85414627899872,18.766666666666666,5,0,5,0.09333333333333332,0.09333333333333332,125.79518355254594,60.0,2820.0,0.0,0.0,0.0,1716.4796831001295,0.0,0.0,125.79518355254594,2820.0,30.701584027188606,730.2292792002168,,,,False,False,not_attempted,0,0,0,0,0,0,0.0,145.14234786454142,1973.0,False,,,False,1,0
proposed,adaptive,47,2820.0,47.0,9,recovering,recovering,7 11 57 73,3397,1.2626262626262625,0.792,0.68,33.98110186663873,18.783333333333335,5,1,4,1.0947494502901627,1.0947494502901627,126.8899330028361,60.0,2880.0,0.0,0.0,0.0,1716.4796831001295,0.0,0.0,126.8899330028361,2880.0,29.545684198396646,728.1288608741418,,,,False,False,not_attempted,0,0,0,0,6,0,0.0,144.04759841425124,1973.0,False,,,False,1,0
proposed,adaptive,48,2880.0,48.0,9,recovering,recovering,7 11 57 73,3397,1.2224938875305624,0.818,0.72,34.10085328495213,18.8,4,0,4,2.2650289069534875,2.2650289069534875,129.1549619097896,60.0,2940.0,0.0,0.0,0.0,1716.4796831001295,0.0,0.0,129.1549619097896,2940.0,27.20813344825571,671.6468291907372,,,,False,False,not_attempted,0,0,0,0,8,0,0.0,141.78256950729778,1973.0,False,,,False,1,0
proposed,adaptive,49,2940.0,49.0,9,recovering,recovering,7 11 57 73,3397,1.1848341232227486,0.8440000000000001,0.76,34.21399682278319,18.816666666666666,4,0,4,0.09333333333333332,0.09333333333333332,129.24829524312293,60.0,3000.0,0.0,0.0,0.0,1716.4796831001295,0.0,0.0,129.24829524312293,3000.0,23.85882958252951,518.7156081586248,,,,False,False,not_attempted,0,0,0,0,0,0,0.0,141.68923617396445,1973.0,False,,,False,1,0
proposed,adaptive,50,3000.0,50.0,10,recovering,recovering,7 11 57 73,3397,1.1494252873563218,0.87,0.8,34.321064729417685,18.833333333333332,4,1,3,0.9768099738387774,0.9768099738387774,130.2251052169617,60.0,3060.0,10.525734600028954,0.07961220003198832,10.605346800060943,1727.0850299001904,0.0,0.0,130.2251052169617,3060.0,22.90378505189294,516.9802143215102,22.903785051892942,22.90378505189294,3.552713678800501e-15,True,False,incumbent_not_worse,0,0,0,0,6,0,0.0,140.7124262001257,1973.0,False,True,22.0,True,1,0
proposed,adaptive,51,3060.0,51.0,10,recovering,recovering,7 11 57 73,3397,1.1160714285714286,0.896,0.84,34.422533586854556,18.85,3,0,3,0.5138381116829357,0.5138381116829357,130.73894332864464,60.0,3120.0,0.0,0.0,0.0,1727.0850299001904,0.0,0.0,130.73894332864464,3120.0,20.89529378086887,482.0694406446487,,,,False,False,not_attempted,0,0,0,0,1,0,0.0,140.19858808844273,1973.0,False,,,False,1,0
proposed,adaptive,52,3120.0,52.0,10,recovering,recovering,7 11 57 73,3397,1.0845986984815619,0.922,0.88,34.518831402077744,18.866666666666667,3,0,3,0.09333333333333332,0.09333333333333332,130.83227666197797,60.0,3180.0,0.0,0.0,0.0,1727.0850299001904,0.0,0.0,130.83227666197797,3180.0,19.642086150187627,355.8960950665075,,,,False,False,not_attempted,0,0,0,0,0,0,0.0,140.1052547551094,1973.0,False,,,False,1,0
proposed,adaptive,53,3180.0,53.0,10,recovering,recovering,7 11 57 73,3397,1.0548523206751055,0.9480000000000001,0.92,34.610343641964526,18.883333333333333,3,1,2,0.9629912977700141,0.9629912977700141,131.79526795974797,60.0,3240.0,0.0,0.0,0.0,1727.0850299001904,0.0,0.0,131.79526795974797,3240.0,18.859350764985034,354.43821938495324,,,,False,False,not_attempted,0,0,0,0,4,0,0.0,139.1422634573394,1973.0,False,,,False,1,0
proposed,adaptive,54,3240.0,54.0,10,recovering,recovering,7 11 57 73,3397,1.026694045174538,0.974,0.96,34.69741839028319,18.9,2,0,2,0.09333333333333332,0.09333333333333332,131.8886012930813,60.0,3300.0,0.0,0.0,0.0,1727.0850299001904,0.0,0.0,131.8886012930813,3300.0,17.016391373438424,201.257488096018,,,,False,False,not_attempted,0,0,0,0,0,0,0.0,139.04893012400606,1973.0,False,,,False,1,0
proposed,adaptive,55,3300.0,55.0,11,normal,recovered,7 11 57 73,0,1.0,1.0,1.0,34.78037077224997,18.916666666666668,2,1,1,0.787500033928507,0.787500033928507,132.6761013270098,60.0,3360.0,10.749309299979359,0.03714979998767376,10.786459099967033,1737.8714890001575,0.0,0.0,132.6761013270098,3360.0,16.41778409870196,199.94920782218168,16.41778409870196,16.41778409870196,0.0,True,False,incumbent_not_worse,0,0,0,0,1,0,0.0,138.26143009007754,1973.0,False,True,18.0,True,1,0
