method,policy,epoch,elapsed_s,elapsed_min,replan_epoch,traffic_state,traffic_change,center_bins,affected_edges,peak_tt_multiplier,speed_multiplier,recovery_progress,network_speed_kmh,sim_hour,remaining_bins_before,served_bins_epoch,remaining_bins_after,epoch_energy_kwh,epoch_energy_per_served_bin_kwh,cumulative_energy_kwh,epoch_operating_s,cumulative_operating_s,oracle_runtime_s,solver_runtime_s,planning_runtime_s,cumulative_planning_runtime_s,compute_wait_aux_energy_kwh,cumulative_compute_wait_aux_energy_kwh,latency_adjusted_energy_kwh,latency_adjusted_time_s,planned_remaining_energy_kwh,planned_remaining_makespan_s,incumbent_plan_energy_kwh,candidate_plan_energy_kwh,candidate_energy_improvement_kwh,replan_attempted,replan_accepted,acceptance_reason,candidate_next_choice_changes,candidate_reassigned_bins,next_choice_changes,reassigned_bins,traversed_edges,disrupted_edges_traversed,disrupted_edge_share,min_battery_kwh,max_payload_kg,returned_to_depot,converged,rounds,replanned,active_planning_vehicles,vehicles_still_requiring_first_service
proposed,adaptive,10,600.0,10.0,2,degrading,degrading,4 5 32 67,0,1.0,1.0,0.0,34.78037077224997,18.166666666666668,65,1,64,2.264359248722955,2.264359248722955,51.26372903641793,60.0,660.0,5.6999968364834785e-05,73.10493280005176,73.10498980002012,1360.6754553001374,0.0,0.0,51.26372903641793,660.0,75.37762181306357,2157.509480549697,75.37762181306357,80.01441057614328,-4.636788763079707,True,False,incumbent_not_worse,4,25,0,0,29,0,0.0,171.29011539682318,574.0,False,True,22.0,True,7,0
proposed,adaptive,11,660.0,11.0,2,degrading,degrading,4 5 32 67,3297,1.06951871657754,0.935,0.0,34.560176101620044,18.183333333333334,64,2,62,3.192466396877591,1.5962331984387954,54.45619543329552,60.0,720.0,0.0,0.0,0.0,1360.6754553001374,0.0,0.0,54.45619543329552,720.0,77.17186412424141,2038.3692955696636,,,,False,False,not_attempted,0,0,0,0,39,9,0.23076923076923078,171.19678206348985,700.0,False,,,False,7,0
proposed,adaptive,12,720.0,12.0,2,degrading,degrading,4 5 32 67,3297,1.1494252873563218,0.87,0.0,34.310498050478834,18.2,62,3,59,3.9397871654281573,1.3132623884760524,58.39598259872368,60.0,780.0,0.0,0.0,0.0,1360.6754553001374,0.0,0.0,58.39598259872368,780.0,78.51234761796945,2065.736537634087,,,,False,False,not_attempted,0,0,0,0,40,14,0.35,169.9712503230566,791.0,False,,,False,7,0
proposed,adaptive,13,780.0,13.0,2,degrading,degrading,4 5 32 67,3297,1.2422360248447206,0.8049999999999999,0.0,34.02499013221328,18.216666666666665,59,1,58,3.5847974185277747,3.5847974185277747,61.980780017251455,60.0,840.0,0.0,0.0,0.0,1360.6754553001374,0.0,0.0,61.980780017251455,840.0,79.32574228436657,2069.776767555415,,,,False,False,not_attempted,0,0,0,0,43,7,0.16279069767441862,168.43646927129106,791.0,False,,,False,7,0
proposed,adaptive,14,840.0,14.0,2,degrading,degrading,4 5 32 67,3297,1.3513513513513513,0.74,0.0,33.6953435654809,18.233333333333334,58,2,56,3.5356416593547024,1.7678208296773512,65.51642167660616,60.0,900.0,0.0,0.0,0.0,1360.6754553001374,0.0,0.0,65.51642167660616,900.0,81.39112374892973,2054.383336743391,,,,False,False,not_attempted,0,0,0,0,33,9,0.2727272727272727,167.18780087299143,848.0,False,,,False,7,0
proposed,adaptive,15,900.0,15.0,3,degrading,degrading,4 5 32 67,3297,1.4814814814814814,0.675,0.0,33.31046532709174,18.25,56,2,54,1.9781863673617792,0.9890931836808896,67.49460804396793,60.0,960.0,9.434685799991712,58.326559300068766,67.76124510006048,1428.4367004001979,0.0,0.0,67.49460804396793,960.0,83.75985882238156,1944.4212153265146,83.75985882238156,93.02634860668421,-9.26648978430265,True,False,incumbent_not_worse,3,19,0,0,50,0,0.0,167.0944675396581,848.0,False,True,20.0,True,7,0
proposed,adaptive,16,960.0,16.0,3,degrading,degrading,4 5 32 67,3297,1.639344262295082,0.61,0.0,32.855205282099924,18.266666666666666,54,2,52,3.780717145271852,1.890358572635926,71.27532518923978,60.0,1020.0,0.0,0.0,0.0,1428.4367004001979,0.0,0.0,71.27532518923978,1020.0,88.86871887617721,1964.5933759859706,,,,False,False,not_attempted,0,0,0,0,25,5,0.2,164.4406281482663,907.0,False,,,False,7,0
proposed,adaptive,17,1020.0,17.0,3,degrading,degrading,4 5 32 67,3297,1.8348623853211008,0.545,0.0,32.30831473973112,18.283333333333335,52,3,49,5.891003456575749,1.963667818858583,77.16632864581553,60.0,1080.0,0.0,0.0,0.0,1428.4367004001979,0.0,0.0,77.16632864581553,1080.0,93.22663725278393,1992.6893875754672,,,,False,False,not_attempted,0,0,0,0,42,5,0.11904761904761904,161.64007886287484,907.0,False,,,False,7,0
proposed,adaptive,18,1080.0,18.0,3,degrading,degrading,4 5 32 67,3297,2.0833333333333335,0.48,0.0,31.639034432342793,18.3,49,1,48,2.7242122769518815,2.7242122769518815,79.8905409227674,60.0,1140.0,0.0,0.0,0.0,1428.4367004001979,0.0,0.0,79.8905409227674,1140.0,96.0157150975,1887.9579381460549,,,,False,False,not_attempted,0,0,0,0,20,1,0.05,161.5467455295415,907.0,False,,,False,7,0
proposed,adaptive,19,1140.0,19.0,3,degrading,degrading,4 5 32 67,3297,2.409638554216868,0.4149999999999999,0.0,30.801103123260912,18.316666666666666,48,3,45,2.55421733078302,0.8514057769276734,82.44475825355042,60.0,1200.0,0.0,0.0,0.0,1428.4367004001979,0.0,0.0,82.44475825355042,1200.0,101.01713187011025,2132.906574304428,,,,False,False,not_attempted,0,0,0,0,10,2,0.2,160.1195353001121,988.0,False,,,False,7,0
proposed,adaptive,20,1200.0,20.0,4,disrupted,holding,4 5 32 67,3297,2.857142857142857,0.35,0.0,29.721583997399517,18.333333333333332,45,4,41,5.6387925940791535,1.4096981485197884,88.08355084762957,60.0,1260.0,9.830838999943808,124.1186986999819,133.9495376999257,1562.3862381001236,0.0,0.0,88.08355084762957,1260.0,105.9656280401541,2206.6657510692567,108.64251177762675,105.9656280401541,2.67688373747265,True,True,lower_residual_energy,3,16,3,16,66,6,0.09090909090909091,158.77627693303253,1072.0,False,True,23.0,True,9,0
proposed,adaptive,21,1260.0,21.0,4,disrupted,disrupted,4 5 32 67,3297,2.857142857142857,0.35,0.0,29.721583997399517,18.35,41,1,40,2.3544539609080233,2.3544539609080233,90.43800480853758,60.0,1320.0,0.0,0.0,0.0,1562.3862381001236,0.0,0.0,90.43800480853758,1320.0,100.13864595914438,2065.361537580931,,,,False,False,not_attempted,0,0,0,0,23,1,0.043478260869565216,158.6829435996992,1171.0,False,,,False,9,0
proposed,adaptive,22,1320.0,22.0,4,disrupted,disrupted,4 5 32 67,3297,2.857142857142857,0.35,0.0,29.721583997399517,18.366666666666667,40,4,36,2.3628320468480712,0.5907080117120178,92.80083685538565,60.0,1380.0,0.0,0.0,0.0,1562.3862381001236,0.0,0.0,92.80083685538565,1380.0,97.6694450023532,2065.361537580931,,,,False,False,not_attempted,0,0,0,0,42,2,0.047619047619047616,158.22694153268148,1171.0,False,,,False,8,0
proposed,adaptive,23,1380.0,23.0,4,disrupted,disrupted,4 5 32 67,3297,2.857142857142857,0.35,0.0,29.721583997399517,18.383333333333333,36,2,34,2.7075152380981584,1.3537576190490792,95.50835209348381,60.0,1440.0,0.0,0.0,0.0,1562.3862381001236,0.0,0.0,95.50835209348381,1440.0,94.76641256112438,1964.2069118862591,,,,False,False,not_attempted,0,0,0,0,43,0,0.0,157.31158541187676,1171.0,False,,,False,8,0
proposed,adaptive,24,1440.0,24.0,4,disrupted,disrupted,4 5 32 67,3297,2.857142857142857,0.35,0.0,29.721583997399517,18.4,34,2,32,2.3607271264436838,1.1803635632218419,97.86907921992749,60.0,1500.0,0.0,0.0,0.0,1562.3862381001236,0.0,0.0,97.86907921992749,1500.0,92.86882163299262,1964.2069118862591,,,,False,False,not_attempted,0,0,0,0,20,2,0.1,156.51021838175478,1171.0,False,,,False,7,0
proposed,adaptive,25,1500.0,25.0,5,disrupted,disrupted,4 5 32 67,3297,2.857142857142857,0.35,0.0,29.721583997399517,18.416666666666668,32,3,29,1.8196670907989891,0.6065556969329964,99.68874631072647,60.0,1560.0,0.00011350004933774471,41.8235136999283,41.823627199977636,1604.2098653001012,0.0,0.0,99.68874631072647,1560.0,90.60192766647397,1812.3260493166567,90.60192766647397,95.60564100963745,-5.003713343163483,True,False,incumbent_not_worse,1,12,0,0,54,0,0.0,156.41688504842145,1171.0,False,True,28.0,True,7,0
proposed,adaptive,26,1560.0,26.0,5,disrupted,disrupted,4 5 32 67,3297,2.857142857142857,0.35,0.0,29.721583997399517,18.433333333333334,29,3,26,2.033239667459256,0.677746555819752,101.72198597818573,60.0,1620.0,0.0,0.0,0.0,1604.2098653001012,0.0,0.0,101.72198597818573,1620.0,89.0347903026113,1812.3260493166567,,,,False,False,not_attempted,0,0,0,0,36,2,0.05555555555555555,155.84595888353715,1373.0,False,,,False,7,0
proposed,adaptive,27,1620.0,27.0,5,disrupted,disrupted,4 5 32 67,3297,2.857142857142857,0.35,0.0,29.721583997399517,18.45,26,1,25,3.124599676429118,3.124599676429118,104.84658565461484,60.0,1680.0,0.0,0.0,0.0,1604.2098653001012,0.0,0.0,104.84658565461484,1680.0,86.47909603487328,1797.8601865274318,,,,False,False,not_attempted,0,0,0,0,53,2,0.03773584905660377,155.1701078049693,1373.0,False,,,False,7,0
proposed,adaptive,28,1680.0,28.0,5,disrupted,disrupted,4 5 32 67,3297,2.857142857142857,0.35,0.0,29.721583997399517,18.466666666666665,25,2,23,3.1186137971872334,1.5593068985936167,107.96519945180208,60.0,1740.0,0.0,0.0,0.0,1604.2098653001012,0.0,0.0,107.96519945180208,1740.0,83.38261487939945,1656.2618453573123,,,,False,False,not_attempted,0,0,0,0,61,1,0.01639344262295082,155.07677447163596,1419.0,False,,,False,7,0
proposed,adaptive,29,1740.0,29.0,5,disrupted,disrupted,4 5 32 67,3297,2.857142857142857,0.35,0.0,29.721583997399517,18.483333333333334,23,1,22,3.6474230052379024,3.6474230052379024,111.61262245703998,60.0,1800.0,0.0,0.0,0.0,1604.2098653001012,0.0,0.0,111.61262245703998,1800.0,80.35569406296317,1656.2618453573123,,,,False,False,not_attempted,0,0,0,0,20,0,0.0,151.97071611370103,1419.0,False,,,False,5,0
proposed,adaptive,30,1800.0,30.0,6,recovering,recovering,4 5 32 67,3297,2.857142857142857,0.35,0.0,29.721583997399517,18.5,22,5,17,1.367815387237033,0.2735630774474066,112.980437844277,60.0,1860.0,6.140000186860561e-05,16.44817410001997,16.448235500021838,1620.658100800123,0.0,0.0,112.980437844277,1860.0,77.05883440689202,1609.3881041716609,77.05883440689202,77.98035672698488,-0.921522320092862,True,False,incumbent_not_worse,0,3,0,0,22,0,0.0,151.69133172683962,1669.0,False,True,19.0,True,5,0
proposed,adaptive,31,1860.0,31.0,6,recovering,recovering,4 5 32 67,3297,2.6595744680851063,0.376,0.04,30.188704347402066,18.516666666666666,17,1,16,1.007974864599187,1.007974864599187,113.9884127088762,60.0,1920.0,0.0,0.0,0.0,1620.658100800123,0.0,0.0,113.9884127088762,1920.0,72.28961917410689,1445.7541626968812,,,,False,False,not_attempted,0,0,0,0,13,0,0.0,151.5979983935063,1669.0,False,,,False,5,0
proposed,adaptive,32,1920.0,32.0,6,recovering,recovering,4 5 32 67,3297,2.4875621890547266,0.40199999999999997,0.08,30.607523974755804,18.533333333333335,16,2,14,1.0529880394867872,0.5264940197433936,115.04140074836299,60.0,1980.0,0.0,0.0,0.0,1620.658100800123,0.0,0.0,115.04140074836299,1980.0,68.41285714306386,1418.0647394992636,,,,False,False,not_attempted,0,0,0,0,7,0,0.0,151.02350399902141,1669.0,False,,,False,3,0
proposed,adaptive,33,1980.0,33.0,6,recovering,recovering,4 5 32 67,3297,2.336448598130841,0.428,0.12,30.985166120541283,18.55,14,3,11,1.9276701051232232,0.642556701707741,116.96907085348622,60.0,2040.0,0.0,0.0,0.0,1620.658100800123,0.0,0.0,116.96907085348622,2040.0,65.03080062062615,1251.2402684401916,,,,False,False,not_attempted,0,0,0,0,15,4,0.26666666666666666,150.93017066568808,1820.0,False,,,False,3,0
proposed,adaptive,34,2040.0,34.0,6,recovering,recovering,4 5 32 67,3297,2.2026431718061676,0.45399999999999996,0.16,31.327418971026407,18.566666666666666,11,1,10,0.43182019866287435,0.43182019866287435,117.40089105214909,60.0,2100.0,0.0,0.0,0.0,1620.658100800123,0.0,0.0,117.40089105214909,2100.0,60.89192127709313,1218.756237342275,,,,False,False,not_attempted,0,0,0,0,1,0,0.0,150.68501713369187,1820.0,False,,,False,3,0
proposed,adaptive,35,2100.0,35.0,7,recovering,recovering,4 5 32 67,3297,2.0833333333333335,0.48,0.2,31.639034432342793,18.583333333333332,10,2,8,2.287564068427587,1.1437820342137934,119.68845512057668,60.0,2160.0,10.537066700053401,10.907839100109413,21.444905800162815,1642.1030066002859,0.0,0.0,119.68845512057668,2160.0,58.71434338027725,1024.6067828670764,58.717696615696035,58.71434338027725,0.0033532354187855162,True,True,lower_residual_energy,1,1,1,1,28,2,0.07142857142857142,150.13074649016528,1820.0,False,True,28.0,True,4,0
proposed,adaptive,36,2160.0,36.0,7,recovering,recovering,4 5 32 67,3297,1.976284584980237,0.506,0.24,31.923950106466968,18.6,8,0,8,0.7083371195355441,0.7083371195355441,120.39679224011222,60.0,2220.0,0.0,0.0,0.0,1642.1030066002859,0.0,0.0,120.39679224011222,2220.0,53.93453222388858,874.5828553779472,,,,False,False,not_attempted,0,0,0,0,1,1,1.0,150.03741315683195,1820.0,False,,,False,3,0
proposed,adaptive,37,2220.0,37.0,7,recovering,recovering,4 5 32 67,3297,1.8796992481203008,0.532,0.28,32.18545655326324,18.616666666666667,8,2,6,2.1655998168978723,1.0827999084489361,122.56239205701009,60.0,2280.0,0.0,0.0,0.0,1642.1030066002859,0.0,0.0,122.56239205701009,2280.0,51.44966003331555,858.5633249179207,,,,False,False,not_attempted,0,0,0,0,6,1,0.16666666666666666,148.1196689721491,1960.0,False,,,False,1,0
proposed,adaptive,38,2280.0,38.0,7,recovering,recovering,4 5 32 67,3297,1.7921146953405016,0.558,0.32,32.42632495164275,18.633333333333333,6,2,4,2.0576199986936765,1.0288099993468383,124.62001205570377,60.0,2340.0,0.0,0.0,0.0,1642.1030066002859,0.0,0.0,124.62001205570377,2340.0,47.335990563430606,777.8652655466075,,,,False,False,not_attempted,0,0,0,0,3,3,1.0,146.14750386206583,1966.0,False,,,False,1,0
proposed,adaptive,39,2340.0,39.0,7,recovering,recovering,4 5 32 67,3297,1.7123287671232879,0.584,0.36,32.64890568312535,18.65,4,0,4,2.419414473245212,2.419414473245212,127.03942652894898,60.0,2400.0,0.0,0.0,0.0,1642.1030066002859,0.0,0.0,127.03942652894898,2400.0,42.71899502340694,716.2443110621274,,,,False,False,not_attempted,0,0,0,0,3,3,1.0,143.7280893888206,1966.0,False,,,False,1,0
proposed,adaptive,40,2400.0,40.0,8,recovering,recovering,4 5 32 67,3297,1.639344262295082,0.61,0.4,32.855205282099924,18.666666666666668,4,0,4,0.09333333333333332,0.09333333333333332,127.13275986228231,60.0,2460.0,10.569135099998675,0.0740294000133872,10.643164500012062,1652.746171100298,0.0,0.0,127.13275986228231,2460.0,39.765906849881446,580.549481884784,39.765906849881446,39.765906849881446,0.0,True,False,incumbent_not_worse,0,0,0,0,0,0,0.0,143.63475605548726,1966.0,False,True,23.0,True,1,0
proposed,adaptive,41,2460.0,41.0,8,recovering,recovering,4 5 32 67,3297,1.572327044025157,0.636,0.44,33.04694709581491,18.683333333333334,4,1,3,1.9632638512436364,1.9632638512436364,129.09602371352594,60.0,2520.0,0.0,0.0,0.0,1652.746171100298,0.0,0.0,129.09602371352594,2520.0,38.36722129701845,573.1183886399309,,,,False,False,not_attempted,0,0,0,0,6,6,1.0,141.67149220424366,1966.0,False,,,False,1,0
proposed,adaptive,42,2520.0,42.0,8,recovering,recovering,4 5 32 67,3297,1.5105740181268883,0.6619999999999999,0.48,33.22561954037959,18.7,3,0,3,0.7709425850147724,0.7709425850147724,129.86696629854072,60.0,2580.0,0.0,0.0,0.0,1652.746171100298,0.0,0.0,129.86696629854072,2580.0,34.993561737993545,516.0050026278296,,,,False,False,not_attempted,0,0,0,0,1,1,1.0,140.90054961922888,1966.0,False,,,False,1,0
proposed,adaptive,43,2580.0,43.0,8,recovering,recovering,4 5 32 67,3297,1.4534883720930234,0.688,0.52,33.3925148144014,18.716666666666665,3,0,3,0.09333333333333332,0.09333333333333332,129.96029963187405,60.0,2640.0,0.0,0.0,0.0,1652.746171100298,0.0,0.0,129.96029963187405,2640.0,33.301193165118,384.84384000702454,,,,False,False,not_attempted,0,0,0,0,0,0,0.0,140.80721628589555,1966.0,False,,,False,1,0
proposed,adaptive,44,2640.0,44.0,8,recovering,recovering,4 5 32 67,3297,1.400560224089636,0.714,0.56,33.548760201463345,18.733333333333334,3,1,2,1.452956946168512,1.452956946168512,131.41325657804256,60.0,2700.0,0.0,0.0,0.0,1652.746171100298,0.0,0.0,131.41325657804256,2700.0,32.06681335553383,380.9813349441327,,,,False,False,not_attempted,0,0,0,0,4,4,1.0,139.35425933972707,1966.0,False,,,False,1,0
proposed,adaptive,45,2700.0,45.0,9,recovering,recovering,4 5 32 67,3297,1.3513513513513513,0.74,0.6,33.6953435654809,18.75,2,0,2,0.22024079380320374,0.22024079380320374,131.63349737184578,60.0,2760.0,10.435433999984525,0.0591372000053525,10.494571199989878,1663.2407423002878,0.0,0.0,131.63349737184578,2760.0,29.30812088137698,334.4163453640581,29.30812088137698,29.30812088137698,0.0,True,False,incumbent_not_worse,0,0,0,0,0,0,0.0,139.13401854592388,1966.0,False,True,19.0,True,1,0
proposed,adaptive,46,2760.0,46.0,9,recovering,recovering,4 5 32 67,3297,1.3054830287206267,0.766,0.64,33.83313425811076,18.766666666666666,2,0,2,0.09333333333333332,0.09333333333333332,131.7268307051791,60.0,2820.0,0.0,0.0,0.0,1663.2407423002878,0.0,0.0,131.7268307051791,2820.0,27.93839634324798,305.16862247071316,,,,False,False,not_attempted,0,0,0,0,0,0,0.0,139.04068521259055,1966.0,False,,,False,1,0
proposed,adaptive,47,2820.0,47.0,9,recovering,recovering,4 5 32 67,3297,1.2626262626262625,0.792,0.68,33.96290037337764,18.783333333333335,2,1,1,1.9784910016671478,1.9784910016671478,133.70532170684626,60.0,2880.0,0.0,0.0,0.0,1663.2407423002878,0.0,0.0,133.70532170684626,2880.0,26.836928411412934,302.3808617468392,,,,False,False,not_attempted,0,0,0,0,4,1,0.25,137.06219421092342,1966.0,False,,,False,1,0
proposed,adaptive,48,2880.0,48.0,9,recovering,recovering,4 5 32 67,3297,1.2224938875305624,0.818,0.72,34.08532307300244,18.8,1,0,1,0.09333333333333332,0.09333333333333332,133.7986550401796,60.0,2940.0,0.0,0.0,0.0,1663.2407423002878,0.0,0.0,133.7986550401796,2940.0,23.713015137799008,299.7703180860967,,,,False,False,not_attempted,0,0,0,0,0,0,0.0,136.9688608775901,1966.0,False,,,False,0,0
proposed,adaptive,49,2940.0,49.0,9,recovering,recovering,4 5 32 67,3297,1.1848341232227486,0.8440000000000001,0.76,34.201008546655146,18.816666666666666,1,1,0,20.745082980688355,20.745082980688355,154.54373802086798,316.97276643638696,3256.9727664363872,0.0,0.0,0.0,1663.2407423002878,0.0,0.0,154.54373802086798,3256.9727664363872,22.772565169846402,297.3206136082436,,,,False,False,not_attempted,0,0,0,0,300,91,0.30333333333333334,133.79001509042212,1966.0,True,,,False,0,0
proposed,static_live,0,0.0,0.0,0,normal,initial,4 5 32 67,0,1.0,1.0,0.0,34.78037077224997,18.0,84,0,84,18.947812200580838,18.947812200580838,18.947812200580838,60.0,60.0,10.709383900044486,1128.8861950000282,1139.5955789000727,1139.5955789000727,0.0,0.0,18.947812200580838,60.0,124.98723160038621,2771.5048752969888,,,,False,False,initial_plan,0,0,0,0,123,0,0.0,177.2717760608753,0.0,False,,,True,10,10
proposed,static_live,1,60.0,1.0,0,normal,normal,4 5 32 67,0,1.0,1.0,0.0,34.78037077224997,18.016666666666666,84,0,84,3.6431287464134887,3.6431287464134887,22.590940946994326,60.0,120.0,0.0,0.0,0.0,1139.5955789000727,0.0,0.0,22.590940946994326,120.0,105.50890338066785,2707.1370397431347,,,,False,False,not_attempted,0,0,0,0,83,0,0.0,176.43141531177028,0.0,False,,,False,9,10
proposed,static_live,2,120.0,2.0,0,normal,normal,4 5 32 67,0,1.0,1.0,0.0,34.78037077224997,18.033333333333335,84,3,81,2.150613593169741,0.716871197723247,24.741554540164067,60.0,180.0,0.0,0.0,0.0,1139.5955789000727,0.0,0.0,24.741554540164067,180.0,101.10086336244001,2575.1489099165824,,,,False,False,not_attempted,0,0,0,0,49,0,0.0,176.33808197843695,215.0,False,,,False,8,7
proposed,static_live,3,180.0,3.0,0,normal,normal,4 5 32 67,0,1.0,1.0,0.0,34.78037077224997,18.05,81,3,78,3.271356097706687,1.0904520325688958,28.012910637870753,60.0,240.0,0.0,0.0,0.0,1139.5955789000727,0.0,0.0,28.012910637870753,240.0,99.24169389457438,2575.1489099165824,,,,False,False,not_attempted,0,0,0,0,57,0,0.0,176.08417388140913,215.0,False,,,False,8,4
proposed,static_live,4,240.0,4.0,0,normal,normal,4 5 32 67,0,1.0,1.0,0.0,34.78037077224997,18.066666666666666,78,1,77,3.7024315460081656,3.7024315460081656,31.715342183878917,60.0,300.0,0.0,0.0,0.0,1139.5955789000727,0.0,0.0,31.715342183878917,300.0,96.4371557706104,2523.292639918653,,,,False,False,not_attempted,0,0,0,0,61,0,0.0,174.23595111138894,249.0,False,,,False,7,3
proposed,static_live,5,300.0,5.0,1,normal,normal,4 5 32 67,0,1.0,1.0,0.0,34.78037077224997,18.083333333333332,77,2,75,2.7189758189326834,1.3594879094663417,34.4343180028116,60.0,360.0,0.0,0.0,0.0,1139.5955789000727,0.0,0.0,34.4343180028116,360.0,92.79090225860935,2353.701123446594,,,,False,False,not_attempted,0,0,0,0,41,0,0.0,174.1426177780556,402.0,False,,,False,7,3
