method,policy,epoch,elapsed_s,elapsed_min,replan_epoch,traffic_state,traffic_change,center_bins,affected_edges,peak_tt_multiplier,speed_multiplier,recovery_progress,network_speed_kmh,sim_hour,remaining_bins_before,served_bins_epoch,remaining_bins_after,epoch_energy_kwh,epoch_energy_per_served_bin_kwh,cumulative_energy_kwh,epoch_operating_s,cumulative_operating_s,oracle_runtime_s,solver_runtime_s,planning_runtime_s,cumulative_planning_runtime_s,compute_wait_aux_energy_kwh,cumulative_compute_wait_aux_energy_kwh,latency_adjusted_energy_kwh,latency_adjusted_time_s,planned_remaining_energy_kwh,planned_remaining_makespan_s,incumbent_plan_energy_kwh,candidate_plan_energy_kwh,candidate_energy_improvement_kwh,replan_attempted,replan_accepted,acceptance_reason,candidate_next_choice_changes,candidate_reassigned_bins,next_choice_changes,reassigned_bins,traversed_edges,disrupted_edges_traversed,disrupted_edge_share,min_battery_kwh,max_payload_kg,returned_to_depot,converged,rounds,replanned,active_planning_vehicles,vehicles_still_requiring_first_service
proposed,adaptive,10,600.0,10.0,2,degrading,degrading,30 42 51 81,0,1.0,1.0,0.0,34.78037077224997,18.166666666666668,65,1,64,2.264359248722955,2.264359248722955,51.26372903641793,60.0,660.0,5.859998054802418e-05,72.51705609995406,72.51711469993461,1358.5241273000138,0.0,0.0,51.26372903641793,660.0,75.37762181306357,2157.509480549697,75.37762181306357,80.01441057614328,-4.636788763079707,True,False,incumbent_not_worse,4,25,0,0,29,0,0.0,171.29011539682318,574.0,False,True,22.0,True,7,0
proposed,adaptive,11,660.0,11.0,2,degrading,degrading,30 42 51 81,2227,1.06951871657754,0.935,0.0,34.64316594981709,18.183333333333334,64,2,62,3.0896183891232565,1.5448091945616282,54.35334742554119,60.0,720.0,0.0,0.0,0.0,1358.5241273000138,0.0,0.0,54.35334742554119,720.0,76.00068380290205,2027.8409216876005,,,,False,False,not_attempted,0,0,0,0,42,0,0.0,171.19678206348985,700.0,False,,,False,7,0
proposed,adaptive,12,720.0,12.0,2,degrading,degrading,30 42 51 81,2227,1.1494252873563218,0.87,0.0,34.48678831955742,18.2,62,3,59,3.7480131518565534,1.2493377172855178,58.10136057739774,60.0,780.0,0.0,0.0,0.0,1358.5241273000138,0.0,0.0,58.10136057739774,780.0,76.17796770941648,2044.7165811469456,,,,False,False,not_attempted,0,0,0,0,39,11,0.28205128205128205,169.78970875310245,791.0,False,,,False,7,0
proposed,adaptive,13,780.0,13.0,2,degrading,degrading,30 42 51 81,2227,1.2422360248447206,0.8049999999999999,0.0,34.30692006739202,18.216666666666665,59,1,58,3.5651254123788334,3.5651254123788334,61.666485989776575,60.0,840.0,0.0,0.0,0.0,1358.5241273000138,0.0,0.0,61.666485989776575,840.0,75.74641052783257,2037.4297549273772,,,,False,False,not_attempted,0,0,0,0,41,0,0.0,168.3098216043693,791.0,False,,,False,7,0
proposed,adaptive,14,840.0,14.0,2,degrading,degrading,30 42 51 81,2227,1.3513513513513513,0.74,0.0,34.09783830938845,18.233333333333334,58,2,56,2.1532135463403552,1.0766067731701776,63.81969953611693,60.0,900.0,0.0,0.0,0.0,1358.5241273000138,0.0,0.0,63.81969953611693,900.0,76.46187407424853,2053.359074734238,,,,False,False,not_attempted,0,0,0,0,45,2,0.044444444444444446,167.83591028427398,848.0,False,,,False,7,0
proposed,adaptive,15,900.0,15.0,3,degrading,degrading,30 42 51 81,2227,1.4814814814814814,0.675,0.0,33.851796877256575,18.25,56,1,55,1.65993283848747,1.65993283848747,65.47963237460439,60.0,960.0,9.513385899947025,101.12291349994484,110.63629939989187,1469.1604266999057,0.0,0.0,65.47963237460439,960.0,78.65648804304804,1939.3951117914232,78.65648804304804,85.26773551053142,-6.6112474674833805,True,False,incumbent_not_worse,3,22,0,0,30,0,0.0,167.74257695094065,848.0,False,True,25.0,True,7,0
proposed,adaptive,16,960.0,16.0,3,degrading,degrading,30 42 51 81,2227,1.639344262295082,0.61,0.0,33.55804547919766,18.266666666666666,55,3,52,2.35172761260599,0.7839092042019966,67.83135998721038,60.0,1020.0,0.0,0.0,0.0,1469.1604266999057,0.0,0.0,67.83135998721038,1020.0,82.30483486294126,1969.4155174218552,,,,False,False,not_attempted,0,0,0,0,30,2,0.06666666666666667,166.7698722566352,907.0,False,,,False,7,0
proposed,adaptive,17,1020.0,17.0,3,degrading,degrading,30 42 51 81,2227,1.8348623853211008,0.545,0.0,33.20121701570619,18.283333333333335,52,4,48,3.8748798725973037,0.9687199681493259,71.70623985980768,60.0,1080.0,0.0,0.0,0.0,1469.1604266999057,0.0,0.0,71.70623985980768,1080.0,86.40958875450775,2181.239412047637,,,,False,False,not_attempted,0,0,0,0,43,0,0.0,166.14211438819146,930.0,False,,,False,7,0
proposed,adaptive,18,1080.0,18.0,3,degrading,degrading,30 42 51 81,2227,2.0833333333333335,0.48,0.0,32.75855106933444,18.3,48,1,47,3.060005254470095,3.060005254470095,74.76624511427778,60.0,1140.0,0.0,0.0,0.0,1469.1604266999057,0.0,0.0,74.76624511427778,1140.0,88.49665722245771,2167.7773830616943,,,,False,False,not_attempted,0,0,0,0,32,3,0.09375,166.04878105485813,930.0,False,,,False,7,0
proposed,adaptive,19,1140.0,19.0,3,degrading,degrading,30 42 51 81,2227,2.409638554216868,0.4149999999999999,0.0,32.194839714285706,18.316666666666666,47,2,45,2.1253009873573787,1.0626504936786894,76.89154610163516,60.0,1200.0,0.0,0.0,0.0,1469.1604266999057,0.0,0.0,76.89154610163516,1200.0,92.59801134664957,2221.569447190734,,,,False,False,not_attempted,0,0,0,0,8,1,0.125,165.42936108739778,988.0,False,,,False,7,0
proposed,adaptive,20,1200.0,20.0,4,disrupted,holding,30 42 51 81,2227,2.857142857142857,0.35,0.0,31.452570520598588,18.333333333333332,45,4,41,1.0472335516730975,0.2618083879182744,77.93877965330826,60.0,1260.0,9.602166900062002,91.01840649999212,100.62057340005413,1569.7810000999598,0.0,0.0,77.93877965330826,1260.0,99.95175866110685,2157.479190628135,99.95175866110685,118.28222658187526,-18.330467920768413,True,False,incumbent_not_worse,4,20,0,0,31,0,0.0,165.33602775406445,1072.0,False,True,24.0,True,7,0
proposed,adaptive,21,1260.0,21.0,4,disrupted,disrupted,30 42 51 81,2227,2.857142857142857,0.35,0.0,31.452570520598588,18.35,41,3,38,3.135726647721638,1.0452422159072128,81.0745063010299,60.0,1320.0,0.0,0.0,0.0,1569.7810000999598,0.0,0.0,81.0745063010299,1320.0,99.03906023192039,2157.479190628135,,,,False,False,not_attempted,0,0,0,0,15,1,0.06666666666666667,165.0209883051059,1171.0,False,,,False,6,0
proposed,adaptive,22,1320.0,22.0,4,disrupted,disrupted,30 42 51 81,2227,2.857142857142857,0.35,0.0,31.452570520598588,18.366666666666667,38,2,36,1.8745956122652931,0.9372978061326466,82.9491019132952,60.0,1380.0,0.0,0.0,0.0,1569.7810000999598,0.0,0.0,82.9491019132952,1380.0,95.28383685647817,2122.075071635,,,,False,False,not_attempted,0,0,0,0,32,0,0.0,164.71604016529596,1215.0,False,,,False,6,0
proposed,adaptive,23,1380.0,23.0,4,disrupted,disrupted,30 42 51 81,2227,2.857142857142857,0.35,0.0,31.452570520598588,18.383333333333333,36,1,35,1.6387045612934774,1.6387045612934774,84.58780647458867,60.0,1440.0,0.0,0.0,0.0,1569.7810000999598,0.0,0.0,84.58780647458867,1440.0,93.96533656894005,1990.9167697356386,,,,False,False,not_attempted,0,0,0,0,22,0,0.0,164.62270683196263,1215.0,False,,,False,6,0
proposed,adaptive,24,1440.0,24.0,4,disrupted,disrupted,30 42 51 81,2227,2.857142857142857,0.35,0.0,31.452570520598588,18.4,35,2,33,1.0881907448874877,0.5440953724437438,85.67599721947616,60.0,1500.0,0.0,0.0,0.0,1569.7810000999598,0.0,0.0,85.67599721947616,1500.0,92.34019384084452,1990.9167697356386,,,,False,False,not_attempted,0,0,0,0,5,1,0.2,164.13738878855082,1215.0,False,,,False,6,0
proposed,adaptive,25,1500.0,25.0,5,disrupted,disrupted,30 42 51 81,2227,2.857142857142857,0.35,0.0,31.452570520598588,18.416666666666668,33,3,30,2.5835176841288314,0.8611725613762772,88.259514903605,60.0,1560.0,6.180000491440296e-05,50.363880899967626,50.36394269997254,1620.1449427999323,0.0,0.0,88.259514903605,1560.0,91.3212652596492,1943.8112232544074,91.3212652596492,97.03885958177963,-5.717594322130438,True,False,incumbent_not_worse,6,21,0,0,56,1,0.017857142857142856,163.44613521481844,1215.0,False,True,22.0,True,6,0
proposed,adaptive,26,1560.0,26.0,5,disrupted,disrupted,30 42 51 81,2227,2.857142857142857,0.35,0.0,31.452570520598588,18.433333333333334,30,1,29,2.5062548035185137,2.5062548035185137,90.76576970712351,60.0,1620.0,0.0,0.0,0.0,1620.1449427999323,0.0,0.0,90.76576970712351,1620.0,88.89370492511749,1803.258442325661,,,,False,False,not_attempted,0,0,0,0,46,4,0.08695652173913043,163.3528018814851,1373.0,False,,,False,6,0
proposed,adaptive,27,1620.0,27.0,5,disrupted,disrupted,30 42 51 81,2227,2.857142857142857,0.35,0.0,31.452570520598588,18.45,29,1,28,4.319162464076977,4.319162464076977,95.08493217120049,60.0,1680.0,0.0,0.0,0.0,1620.1449427999323,0.0,0.0,95.08493217120049,1680.0,85.98972436761844,1803.258442325661,,,,False,False,not_attempted,0,0,0,0,29,7,0.2413793103448276,162.42102647375265,1373.0,False,,,False,6,0
proposed,adaptive,28,1680.0,28.0,5,disrupted,disrupted,30 42 51 81,2227,2.857142857142857,0.35,0.0,31.452570520598588,18.466666666666665,28,2,26,4.045321577843758,2.022660788921879,99.13025374904424,60.0,1740.0,0.0,0.0,0.0,1620.1449427999323,0.0,0.0,99.13025374904424,1740.0,81.56294566367055,1769.7269433804138,,,,False,False,not_attempted,0,0,0,0,36,5,0.1388888888888889,160.88494243434985,1419.0,False,,,False,6,0
proposed,adaptive,29,1740.0,29.0,5,disrupted,disrupted,30 42 51 81,2227,2.857142857142857,0.35,0.0,31.452570520598588,18.483333333333334,26,1,25,3.178648999063506,3.178648999063506,102.30890274810776,60.0,1800.0,0.0,0.0,0.0,1620.1449427999323,0.0,0.0,102.30890274810776,1800.0,77.35602343695311,1712.5569525007784,,,,False,False,not_attempted,0,0,0,0,21,1,0.047619047619047616,159.3665328867319,1419.0,False,,,False,6,0
proposed,adaptive,30,1800.0,30.0,6,recovering,recovering,30 42 51 81,2227,2.857142857142857,0.35,0.0,31.452570520598588,18.5,25,3,22,6.387916294425154,2.1293054314750512,108.69681904253291,60.0,1860.0,8.070003241300583e-05,23.228534599998966,23.22861530003138,1643.3735580999637,0.0,0.0,108.69681904253291,1860.0,70.15356905426961,1650.783178776266,74.76590752831713,70.15356905426961,4.612338474047519,True,True,lower_residual_energy,3,6,3,6,52,2,0.038461538461538464,157.8873662593626,1669.0,False,True,27.0,True,8,0
proposed,adaptive,31,1860.0,31.0,6,recovering,recovering,30 42 51 81,2227,2.6595744680851063,0.376,0.04,31.77601131408416,18.516666666666666,22,1,21,3.731602647427779,3.731602647427779,112.42842168996069,60.0,1920.0,0.0,0.0,0.0,1643.3735580999637,0.0,0.0,112.42842168996069,1920.0,60.75621110613398,1547.935480621553,,,,False,False,not_attempted,0,0,0,0,40,3,0.075,157.55456023247274,1669.0,False,,,False,7,0
proposed,adaptive,32,1920.0,32.0,6,recovering,recovering,30 42 51 81,2227,2.4875621890547266,0.40199999999999997,0.08,32.063080038424864,18.533333333333335,21,2,19,3.152669415264632,1.576334707632316,115.58109110522531,60.0,1980.0,0.0,0.0,0.0,1643.3735580999637,0.0,0.0,115.58109110522531,1980.0,54.57367686918658,1487.3724151411423,,,,False,False,not_attempted,0,0,0,0,13,3,0.23076923076923078,156.19275748926046,1733.0,False,,,False,6,0
proposed,adaptive,33,1980.0,33.0,6,recovering,recovering,30 42 51 81,2227,2.336448598130841,0.428,0.12,32.31958534492627,18.55,19,3,16,2.2489567805386725,0.7496522601795576,117.83004788576399,60.0,2040.0,0.0,0.0,0.0,1643.3735580999637,0.0,0.0,117.83004788576399,2040.0,49.95810994855313,1412.5066131828019,,,,False,False,not_attempted,0,0,0,0,16,4,0.25,155.02707123733018,1820.0,False,,,False,4,0
proposed,adaptive,34,2040.0,34.0,6,recovering,recovering,30 42 51 81,2227,2.2026431718061676,0.45399999999999996,0.16,32.55016153739909,18.566666666666666,16,3,13,6.810960835157667,2.270320278385889,124.64100872092166,60.0,2100.0,0.0,0.0,0.0,1643.3735580999637,0.0,0.0,124.64100872092166,2100.0,46.556078797806805,1341.144199545089,,,,False,False,not_attempted,0,0,0,0,32,19,0.59375,153.61265286197678,1820.0,False,,,False,4,0
proposed,adaptive,35,2100.0,35.0,7,recovering,recovering,30 42 51 81,2227,2.0833333333333335,0.48,0.2,32.75855106933444,18.583333333333332,13,0,13,0.8930865798083367,0.8930865798083367,125.53409530073,60.0,2160.0,10.24686719989404,11.314155999920331,21.56102319981437,1664.934581299778,0.0,0.0,125.53409530073,2160.0,38.68810294323075,1186.717515147771,38.68810294323075,38.68810294323075,0.0,True,False,incumbent_not_worse,0,0,0,0,1,1,1.0,153.51931952864345,1820.0,False,True,25.0,True,4,0
proposed,adaptive,36,2160.0,36.0,7,recovering,recovering,30 42 51 81,2227,1.976284584980237,0.506,0.24,32.94780923645322,18.6,13,2,11,1.7023149991653117,0.8511574995826559,127.23641029989531,60.0,2220.0,0.0,0.0,0.0,1664.934581299778,0.0,0.0,127.23641029989531,2220.0,37.26328667127894,1179.2095040805605,,,,False,False,not_attempted,0,0,0,0,5,3,0.6,152.23403993681077,1866.0,False,,,False,3,0
proposed,adaptive,37,2220.0,37.0,7,recovering,recovering,30 42 51 81,2227,1.8796992481203008,0.532,0.28,33.120454967615515,18.616666666666667,11,2,9,1.5241281379478142,0.7620640689739071,128.76053843784314,60.0,2280.0,0.0,0.0,0.0,1664.934581299778,0.0,0.0,128.76053843784314,2280.0,34.91867412446537,1049.5485130999841,,,,False,False,not_attempted,0,0,0,0,11,4,0.36363636363636365,151.81440448150215,1866.0,False,,,False,3,0
proposed,adaptive,38,2280.0,38.0,7,recovering,recovering,30 42 51 81,2227,1.7921146953405016,0.558,0.32,33.27858357743186,18.633333333333333,9,0,9,0.27999999999999997,0.27999999999999997,129.04053843784314,60.0,2340.0,0.0,0.0,0.0,1664.934581299778,0.0,0.0,129.04053843784314,2340.0,32.74957592810573,922.0580572008857,,,,False,False,not_attempted,0,0,0,0,0,0,0.0,151.72107114816882,1866.0,False,,,False,2,0
proposed,adaptive,39,2340.0,39.0,7,recovering,recovering,30 42 51 81,2227,1.7123287671232879,0.584,0.36,33.42395222363892,18.65,9,3,6,2.540776999991113,0.8469256666637044,131.58131543783426,60.0,2400.0,0.0,0.0,0.0,1664.934581299778,0.0,0.0,131.58131543783426,2400.0,31.999419626427336,915.2345597037622,,,,False,False,not_attempted,0,0,0,0,8,8,1.0,150.23293556148676,1973.0,False,,,False,2,0
proposed,adaptive,40,2400.0,40.0,8,recovering,recovering,30 42 51 81,2227,1.639344262295082,0.61,0.4,33.55804547919766,18.666666666666668,6,0,6,0.7757222778964789,0.7757222778964789,132.35703771573074,60.0,2460.0,10.273321399930865,10.42931540007703,20.702636800007895,1685.637218099786,0.0,0.0,132.35703771573074,2460.0,29.002873296888584,861.9921950692424,29.002873296888584,29.002873296888584,0.0,True,False,incumbent_not_worse,0,0,0,0,24,1,0.041666666666666664,150.13398292354276,1973.0,False,True,22.0,True,2,0
proposed,adaptive,41,2460.0,41.0,8,recovering,recovering,30 42 51 81,2227,1.572327044025157,0.636,0.44,33.68212621591513,18.683333333333334,6,0,6,0.34255460561999884,0.34255460561999884,132.69959232135074,60.0,2520.0,0.0,0.0,0.0,1685.637218099786,0.0,0.0,132.69959232135074,2520.0,27.72075007412819,738.182116259655,,,,False,False,not_attempted,0,0,0,0,18,0,0.0,150.04064959020943,1973.0,False,,,False,2,0
proposed,adaptive,42,2520.0,42.0,8,recovering,recovering,30 42 51 81,2227,1.5105740181268883,0.6619999999999999,0.48,33.79727550010811,18.7,6,1,5,2.109471733362678,2.109471733362678,134.80906405471342,60.0,2580.0,0.0,0.0,0.0,1685.637218099786,0.0,0.0,134.80906405471342,2580.0,26.85888557383683,734.6713185650203,,,,False,False,not_attempted,0,0,0,0,6,6,1.0,148.02451119018005,1973.0,False,,,False,1,0
proposed,adaptive,43,2580.0,43.0,8,recovering,recovering,30 42 51 81,2227,1.4534883720930234,0.688,0.52,33.904424172373204,18.716666666666665,5,1,4,2.747039987408927,2.747039987408927,137.55610404212234,60.0,2640.0,0.0,0.0,0.0,1685.637218099786,0.0,0.0,137.55610404212234,2640.0,24.206036920296118,666.1617989860717,,,,False,False,not_attempted,0,0,0,0,8,1,0.125,145.36985847857207,1973.0,False,,,False,1,0
proposed,adaptive,44,2640.0,44.0,8,recovering,recovering,30 42 51 81,2227,1.400560224089636,0.714,0.56,34.00437806583756,18.733333333333334,4,0,4,0.09333333333333332,0.09333333333333332,137.64943737545568,60.0,2700.0,0.0,0.0,0.0,1685.637218099786,0.0,0.0,137.64943737545568,2700.0,21.51377441863459,509.65685232888626,,,,False,False,not_attempted,0,0,0,0,0,0,0.0,145.27652514523874,1973.0,False,,,False,1,0
proposed,adaptive,45,2700.0,45.0,9,recovering,recovering,30 42 51 81,2227,1.3513513513513513,0.74,0.6,34.09783830938845,18.75,4,1,3,0.7371975305246876,0.7371975305246876,138.38663490598037,60.0,2760.0,10.166835099924356,0.07346829993184656,10.240303399856202,1695.8775214996422,0.0,0.0,138.38663490598037,2760.0,21.307429963046506,509.65685232888626,21.307429963046506,21.307429963046506,0.0,True,False,incumbent_not_worse,0,0,0,0,5,0,0.0,144.53932761471407,1973.0,False,True,23.0,True,1,0
proposed,adaptive,46,2760.0,46.0,9,recovering,recovering,30 42 51 81,2227,1.3054830287206267,0.766,0.64,34.18541779831154,18.766666666666666,3,0,3,0.7534505549970255,0.7534505549970255,139.1400854609774,60.0,2820.0,0.0,0.0,0.0,1695.8775214996422,0.0,0.0,139.1400854609774,2820.0,20.415249072574348,493.1305387087702,,,,False,False,not_attempted,0,0,0,0,2,0,0.0,143.78587705971702,1973.0,False,,,False,1,0
proposed,adaptive,47,2820.0,47.0,9,recovering,recovering,30 42 51 81,2227,1.2626262626262625,0.792,0.68,34.26765465063994,18.783333333333335,3,0,3,0.09333333333333332,0.09333333333333332,139.23341879431072,60.0,2880.0,0.0,0.0,0.0,1695.8775214996422,0.0,0.0,139.23341879431072,2880.0,19.39262255203083,351.7498966281673,,,,False,False,not_attempted,0,0,0,0,0,0,0.0,143.6925437263837,1973.0,False,,,False,1,0
proposed,adaptive,48,2880.0,48.0,9,recovering,recovering,30 42 51 81,2227,1.2224938875305624,0.818,0.72,34.345023273750066,18.8,3,1,2,0.9629912977700141,0.9629912977700141,140.19641009208073,60.0,2940.0,0.0,0.0,0.0,1695.8775214996422,0.0,0.0,140.19641009208073,2940.0,19.22499207865739,351.7498966281673,,,,False,False,not_attempted,0,0,0,0,4,0,0.0,142.7295524286137,1973.0,False,,,False,1,0
proposed,adaptive,49,2940.0,49.0,9,recovering,recovering,30 42 51 81,2227,1.1848341232227486,0.8440000000000001,0.76,34.417943522107606,18.816666666666666,2,0,2,0.09333333333333332,0.09333333333333332,140.28974342541406,60.0,3000.0,0.0,0.0,0.0,1695.8775214996422,0.0,0.0,140.28974342541406,3000.0,17.961617368863465,199.94920782218168,,,,False,False,not_attempted,0,0,0,0,0,0,0.0,142.63621909528035,1973.0,False,,,False,1,0
proposed,adaptive,50,3000.0,50.0,10,recovering,recovering,30 42 51 81,2227,1.1494252873563218,0.87,0.8,34.48678831955742,18.833333333333332,2,1,1,0.36776257917505634,0.36776257917505634,140.65750600458912,60.0,3060.0,10.123237999971025,0.034348499961197376,10.157586499932222,1706.0351079995744,0.0,0.0,140.65750600458912,3060.0,17.775554351581047,199.94920782218168,17.775554351581047,17.775554351581047,0.0,True,False,incumbent_not_worse,0,0,0,0,1,0,0.0,142.2684565161053,1973.0,False,True,18.0,True,1,0
proposed,adaptive,51,3060.0,51.0,10,recovering,recovering,30 42 51 81,2227,1.1160714285714286,0.896,0.84,34.55189003834604,18.85,1,0,1,1.598930900050869,1.598930900050869,142.25643690464,60.0,3120.0,0.0,0.0,0.0,1706.0351079995744,0.0,0.0,142.25643690464,3120.0,16.70362120378078,182.05226568257135,,,,False,False,not_attempted,0,0,0,0,3,0,0.0,140.66952561605441,1973.0,False,,,False,1,0
proposed,adaptive,52,3120.0,52.0,10,recovering,recovering,30 42 51 81,2227,1.0845986984815619,0.922,0.88,34.613545865202205,18.866666666666667,1,0,1,0.09333333333333332,0.09333333333333332,142.34977023797333,60.0,3180.0,0.0,0.0,0.0,1706.0351079995744,0.0,0.0,142.34977023797333,3180.0,15.302729221692301,159.8514324928601,,,,False,False,not_attempted,0,0,0,0,0,0,0.0,140.57619228272108,1973.0,False,,,False,0,0
proposed,adaptive,53,3180.0,53.0,10,recovering,recovering,30 42 51 81,2227,1.0548523206751055,0.9480000000000001,0.92,34.672022337292695,18.883333333333333,1,1,0,14.8275475902225,14.8275475902225,157.17731782819584,172.0414827529647,3352.041482752965,0.0,0.0,0.0,1706.0351079995744,0.0,0.0,157.17731782819584,3352.041482752965,15.087405295214518,158.45816350671421,,,,False,False,not_attempted,0,0,0,0,157,18,0.11464968152866242,137.86681545035051,1973.0,True,,,False,0,0
proposed,static_live,0,0.0,0.0,0,normal,initial,30 42 51 81,0,1.0,1.0,0.0,34.78037077224997,18.0,84,0,84,18.947812200580838,18.947812200580838,18.947812200580838,60.0,60.0,10.709383900044486,1128.8861950000282,1139.5955789000727,1139.5955789000727,0.0,0.0,18.947812200580838,60.0,124.98723160038621,2771.5048752969888,,,,False,False,initial_plan,0,0,0,0,123,0,0.0,177.2717760608753,0.0,False,,,True,10,10
proposed,static_live,1,60.0,1.0,0,normal,normal,30 42 51 81,0,1.0,1.0,0.0,34.78037077224997,18.016666666666666,84,0,84,3.6431287464134887,3.6431287464134887,22.590940946994326,60.0,120.0,0.0,0.0,0.0,1139.5955789000727,0.0,0.0,22.590940946994326,120.0,105.50890338066785,2707.1370397431347,,,,False,False,not_attempted,0,0,0,0,83,0,0.0,176.43141531177028,0.0,False,,,False,9,10
