method,policy,epoch,elapsed_s,elapsed_min,replan_epoch,traffic_state,traffic_change,center_bins,affected_edges,peak_tt_multiplier,speed_multiplier,recovery_progress,network_speed_kmh,sim_hour,remaining_bins_before,served_bins_epoch,remaining_bins_after,epoch_energy_kwh,epoch_energy_per_served_bin_kwh,cumulative_energy_kwh,epoch_operating_s,cumulative_operating_s,oracle_runtime_s,solver_runtime_s,planning_runtime_s,cumulative_planning_runtime_s,compute_wait_aux_energy_kwh,cumulative_compute_wait_aux_energy_kwh,latency_adjusted_energy_kwh,latency_adjusted_time_s,planned_remaining_energy_kwh,planned_remaining_makespan_s,incumbent_plan_energy_kwh,candidate_plan_energy_kwh,candidate_energy_improvement_kwh,replan_attempted,replan_accepted,acceptance_reason,candidate_next_choice_changes,candidate_reassigned_bins,next_choice_changes,reassigned_bins,traversed_edges,disrupted_edges_traversed,disrupted_edge_share,min_battery_kwh,max_payload_kg,returned_to_depot,converged,rounds,replanned,active_planning_vehicles,vehicles_still_requiring_first_service
proposed,adaptive,10,600.0,10.0,2,degrading,degrading,0 12 32 51,0,1.0,1.0,0.0,34.78037077224997,18.166666666666668,65,1,64,2.264359248722955,2.264359248722955,51.26372903641793,60.0,660.0,6.0399994254112244e-05,73.17278779996559,73.17284819995984,1361.9140184000134,0.0,0.0,51.26372903641793,660.0,75.37762181306357,2157.509480549697,75.37762181306357,80.01441057614328,-4.636788763079707,True,False,incumbent_not_worse,4,25,0,0,29,0,0.0,171.29011539682318,574.0,False,True,22.0,True,7,0
proposed,adaptive,11,660.0,11.0,2,degrading,degrading,0 12 32 51,2797,1.06951871657754,0.935,0.0,34.58624261731833,18.183333333333334,64,2,62,3.192466396877591,1.5962331984387954,54.45619543329552,60.0,720.0,0.0,0.0,0.0,1361.9140184000134,0.0,0.0,54.45619543329552,720.0,77.53423483811444,2037.7962437120516,,,,False,False,not_attempted,0,0,0,0,39,9,0.23076923076923078,171.19678206348985,700.0,False,,,False,7,0
proposed,adaptive,12,720.0,12.0,2,degrading,degrading,0 12 32 51,2797,1.1494252873563218,0.87,0.0,34.365766727216055,18.2,62,3,59,3.682701389720564,1.2275671299068547,58.13889682301608,60.0,780.0,0.0,0.0,0.0,1361.9140184000134,0.0,0.0,58.13889682301608,780.0,79.31093112874478,2066.114802050076,,,,False,False,not_attempted,0,0,0,0,40,6,0.15,169.9712503230566,791.0,False,,,False,7,0
proposed,adaptive,13,780.0,13.0,2,degrading,degrading,0 12 32 51,2797,1.2422360248447206,0.8049999999999999,0.0,34.11318858383695,18.216666666666665,59,1,58,3.5498749302320034,3.5498749302320034,61.68877175324808,60.0,840.0,0.0,0.0,0.0,1361.9140184000134,0.0,0.0,61.68877175324808,840.0,81.20580768864957,2073.8571148896754,,,,False,False,not_attempted,0,0,0,0,47,3,0.06382978723404255,168.5742888930247,791.0,False,,,False,7,0
proposed,adaptive,14,840.0,14.0,2,degrading,degrading,0 12 32 51,2797,1.3513513513513513,0.74,0.0,33.820946324459584,18.233333333333334,58,2,56,2.5342068873062287,1.2671034436531143,64.22297864055432,60.0,900.0,0.0,0.0,0.0,1361.9140184000134,0.0,0.0,64.22297864055432,900.0,84.2522612188614,2105.437634015488,,,,False,False,not_attempted,0,0,0,0,42,8,0.19047619047619047,168.15686244557824,848.0,False,,,False,7,0
proposed,adaptive,15,900.0,15.0,3,degrading,degrading,0 12 32 51,2797,1.4814814814814814,0.675,0.0,33.47890073173456,18.25,56,2,54,1.7217134158116838,0.8608567079058419,65.944692056366,60.0,960.0,9.705376799916849,129.36982440005522,139.07520119997207,1500.9892195999855,0.0,0.0,65.944692056366,960.0,89.45089533719924,2014.3857234186912,89.45089533719924,92.22960630958208,-2.7787109723828394,True,False,incumbent_not_worse,6,13,0,0,34,0,0.0,168.0635291122449,848.0,False,False,32.0,True,7,0
proposed,adaptive,16,960.0,16.0,3,degrading,degrading,0 12 32 51,2797,1.639344262295082,0.61,0.0,33.073134884250216,18.266666666666666,54,2,52,2.0395355967443773,1.0197677983721887,67.98422765311037,60.0,1020.0,0.0,0.0,0.0,1500.9892195999855,0.0,0.0,67.98422765311037,1020.0,96.81942439810263,2068.993214828555,,,,False,False,not_attempted,0,0,0,0,28,0,0.0,167.08289017604287,907.0,False,,,False,7,0
proposed,adaptive,17,1020.0,17.0,3,degrading,degrading,0 12 32 51,2797,1.8348623853211008,0.545,0.0,32.58401405704252,18.283333333333335,52,4,48,3.745813523949311,0.9364533809873278,71.73004117705968,60.0,1080.0,0.0,0.0,0.0,1500.9892195999855,0.0,0.0,71.73004117705968,1080.0,105.98797362626392,2311.269004685744,,,,False,False,not_attempted,0,0,0,0,41,0,0.0,166.46306654949578,930.0,False,,,False,7,0
proposed,adaptive,18,1080.0,18.0,3,degrading,degrading,0 12 32 51,2797,2.0833333333333335,0.48,0.0,31.982913113523583,18.3,48,1,47,2.8784497355368672,2.8784497355368672,74.60849091259654,60.0,1140.0,0.0,0.0,0.0,1500.9892195999855,0.0,0.0,74.60849091259654,1140.0,115.57392927579443,2263.625865870116,,,,False,False,not_attempted,0,0,0,0,36,1,0.027777777777777776,166.36973321616244,930.0,False,,,False,7,0
proposed,adaptive,19,1140.0,19.0,3,degrading,degrading,0 12 32 51,2797,2.409638554216868,0.4149999999999999,0.0,31.226405631426534,18.316666666666666,47,2,45,1.6825675060822607,0.8412837530411303,76.2910584186788,60.0,1200.0,0.0,0.0,0.0,1500.9892195999855,0.0,0.0,76.2910584186788,1200.0,129.88284815505926,2380.602077142662,,,,False,False,not_attempted,0,0,0,0,7,0,0.0,165.7503132487021,988.0,False,,,False,7,0
proposed,adaptive,20,1200.0,20.0,4,disrupted,holding,0 12 32 51,2797,2.857142857142857,0.35,0.0,30.24527695785376,18.333333333333332,45,5,40,4.179692894185324,0.8359385788370648,80.47075131286412,60.0,1260.0,9.979996899957769,87.8641036999179,97.84410059987567,1598.8333201998612,0.0,0.0,80.47075131286412,1260.0,144.7349282612268,2599.686858444479,152.38232656661324,144.7349282612268,7.647398305386446,True,True,lower_residual_energy,4,10,4,10,43,4,0.09302325581395349,165.65697991536877,1072.0,False,True,25.0,True,8,0
proposed,adaptive,21,1260.0,21.0,4,disrupted,disrupted,0 12 32 51,2797,2.857142857142857,0.35,0.0,30.24527695785376,18.35,40,2,38,2.540319701259869,1.2701598506299345,83.011071014124,60.0,1320.0,0.0,0.0,0.0,1598.8333201998612,0.0,0.0,83.011071014124,1320.0,140.49677488964016,2599.686858444479,,,,False,False,not_attempted,0,0,0,0,34,1,0.029411764705882353,165.32368468334354,1171.0,False,,,False,8,0
proposed,adaptive,22,1320.0,22.0,4,disrupted,disrupted,0 12 32 51,2797,2.857142857142857,0.35,0.0,30.24527695785376,18.366666666666667,38,2,36,2.120275550183332,1.060137775091666,85.13134656430734,60.0,1380.0,0.0,0.0,0.0,1598.8333201998612,0.0,0.0,85.13134656430734,1380.0,137.57073889184707,2564.2827394513442,,,,False,False,not_attempted,0,0,0,0,35,1,0.02857142857142857,165.03699232660028,1171.0,False,,,False,8,0
proposed,adaptive,23,1380.0,23.0,4,disrupted,disrupted,0 12 32 51,2797,2.857142857142857,0.35,0.0,30.24527695785376,18.383333333333333,36,2,34,1.8268908351950595,0.9134454175975297,86.9582373995024,60.0,1440.0,0.0,0.0,0.0,1598.8333201998612,0.0,0.0,86.9582373995024,1440.0,135.92314127090688,2433.1244375519836,,,,False,False,not_attempted,0,0,0,0,23,0,0.0,164.94365899326695,1171.0,False,,,False,8,0
proposed,adaptive,24,1440.0,24.0,4,disrupted,disrupted,0 12 32 51,2797,2.857142857142857,0.35,0.0,30.24527695785376,18.4,34,3,31,2.056563897308854,0.6855212991029513,89.01480129681124,60.0,1500.0,0.0,0.0,0.0,1598.8333201998612,0.0,0.0,89.01480129681124,1500.0,133.97268234289325,2433.1244375519836,,,,False,False,not_attempted,0,0,0,0,7,2,0.2857142857142857,164.43957040083143,1171.0,False,,,False,7,0
proposed,adaptive,25,1500.0,25.0,5,disrupted,disrupted,0 12 32 51,2797,2.857142857142857,0.35,0.0,30.24527695785376,18.416666666666668,31,3,28,2.2716897857098046,0.7572299285699349,91.28649108252105,60.0,1560.0,5.91999851167202e-05,48.31073400005698,48.3107932000421,1647.1441133999033,0.0,0.0,91.28649108252105,1560.0,131.88752351790777,2386.018891070752,131.88752351790777,143.28447978417557,-11.396956266267807,True,False,incumbent_not_worse,3,18,0,0,47,1,0.02127659574468085,163.76708737612273,1171.0,False,True,24.0,True,7,0
proposed,adaptive,26,1560.0,26.0,5,disrupted,disrupted,0 12 32 51,2797,2.857142857142857,0.35,0.0,30.24527695785376,18.433333333333334,28,3,25,1.976599085081387,0.6588663616937956,93.26309016760244,60.0,1620.0,0.0,0.0,0.0,1647.1441133999033,0.0,0.0,93.26309016760244,1620.0,129.94719406303417,2245.466110142005,,,,False,False,not_attempted,0,0,0,0,54,1,0.018518518518518517,163.6737540427894,1373.0,False,,,False,7,0
proposed,adaptive,27,1620.0,27.0,5,disrupted,disrupted,0 12 32 51,2797,2.857142857142857,0.35,0.0,30.24527695785376,18.45,25,1,24,3.0912969833046176,3.0912969833046176,96.35438715090706,60.0,1680.0,0.0,0.0,0.0,1647.1441133999033,0.0,0.0,96.35438715090706,1680.0,127.27880939910682,2245.466110142005,,,,False,False,not_attempted,0,0,0,0,25,3,0.12,162.6631007347393,1373.0,False,,,False,7,0
proposed,adaptive,28,1680.0,28.0,5,disrupted,disrupted,0 12 32 51,2797,2.857142857142857,0.35,0.0,30.24527695785376,18.466666666666665,24,3,21,3.7934989174962777,1.264499639165426,100.14788606840334,60.0,1740.0,0.0,0.0,0.0,1647.1441133999033,0.0,0.0,100.14788606840334,1740.0,124.16341606211466,2211.934611196758,,,,False,False,not_attempted,0,0,0,0,44,2,0.045454545454545456,161.3878105216123,1419.0,False,,,False,7,0
proposed,adaptive,29,1740.0,29.0,5,disrupted,disrupted,0 12 32 51,2797,2.857142857142857,0.35,0.0,30.24527695785376,18.483333333333334,21,1,20,2.439478090913904,2.439478090913904,102.58736415931725,60.0,1800.0,0.0,0.0,0.0,1647.1441133999033,0.0,0.0,102.58736415931725,1800.0,120.78149765761982,2154.7646203171225,,,,False,False,not_attempted,0,0,0,0,24,1,0.041666666666666664,159.6279669688527,1419.0,False,,,False,5,0
proposed,adaptive,30,1800.0,30.0,6,recovering,recovering,0 12 32 51,2797,2.857142857142857,0.35,0.0,30.24527695785376,18.5,20,4,16,3.5164801037956748,0.8791200259489187,106.10384426311292,60.0,1860.0,6.89999433234334e-05,49.006308200070634,49.00637720001396,1696.1504905999172,0.0,0.0,106.10384426311292,1860.0,118.54841050755104,2092.99084659261,118.54841050755104,127.2795466547955,-8.731136147244456,True,False,incumbent_not_worse,2,4,0,0,40,3,0.075,158.20214613327622,1669.0,False,True,24.0,True,5,0
proposed,adaptive,31,1860.0,31.0,6,recovering,recovering,0 12 32 51,2797,2.6595744680851063,0.376,0.04,30.670726715627296,18.516666666666666,16,0,16,2.5587314462412465,2.5587314462412465,108.66257570935417,60.0,1920.0,0.0,0.0,0.0,1696.1504905999172,0.0,0.0,108.66257570935417,1920.0,106.4576963332678,1953.5078590742621,,,,False,False,not_attempted,0,0,0,0,19,4,0.21052631578947367,157.88927753114365,1669.0,False,,,False,4,0
proposed,adaptive,32,1920.0,32.0,6,recovering,recovering,0 12 32 51,2797,2.4875621890547266,0.40199999999999997,0.08,31.0510110649113,18.533333333333335,16,1,15,0.830404639191523,0.830404639191523,109.4929803485457,60.0,1980.0,0.0,0.0,0.0,1696.1504905999172,0.0,0.0,109.4929803485457,1980.0,96.82742026071345,1810.734623942257,,,,False,False,not_attempted,0,0,0,0,2,1,0.5,157.8567231754501,1669.0,False,,,False,4,0
proposed,adaptive,33,1980.0,33.0,6,recovering,recovering,0 12 32 51,2797,2.336448598130841,0.428,0.12,31.392959580447428,18.55,15,2,13,2.0898057313322163,1.0449028656661081,111.58278607987792,60.0,2040.0,0.0,0.0,0.0,1696.1504905999172,0.0,0.0,111.58278607987792,2040.0,89.96511222301626,1746.7594968119934,,,,False,False,not_attempted,0,0,0,0,34,0,0.0,157.59843731451514,1820.0,False,,,False,4,0
proposed,adaptive,34,2040.0,34.0,6,recovering,recovering,0 12 32 51,2797,2.2026431718061676,0.45399999999999996,0.16,31.702090954731577,18.566666666666666,13,1,12,3.1390668953560414,3.1390668953560414,114.72185297523396,60.0,2100.0,0.0,0.0,0.0,1696.1504905999172,0.0,0.0,114.72185297523396,2100.0,83.06454487101733,1655.8465918041636,,,,False,False,not_attempted,0,0,0,0,44,4,0.09090909090909091,156.72889185788284,1820.0,False,,,False,4,0
proposed,adaptive,35,2100.0,35.0,7,recovering,recovering,0 12 32 51,2797,2.0833333333333335,0.48,0.2,31.982913113523583,18.583333333333332,12,0,12,1.8725391968646683,1.8725391968646683,116.59439217209862,60.0,2160.0,10.61409399996046,22.700792800053023,33.31488680001348,1729.4653773999307,0.0,0.0,116.59439217209862,2160.0,74.77912423215191,1556.3560957350242,74.77912423215191,74.77912423215191,0.0,True,False,incumbent_not_worse,0,0,0,0,7,4,0.5714285714285714,156.12447699874386,1820.0,False,True,29.0,True,4,0
proposed,adaptive,36,2160.0,36.0,7,recovering,recovering,0 12 32 51,2797,1.976284584980237,0.506,0.24,32.23914449062352,18.6,12,1,11,1.3952109593655675,1.3952109593655675,117.9896031314642,60.0,2220.0,0.0,0.0,0.0,1729.4653773999307,0.0,0.0,117.9896031314642,2220.0,68.62552764400768,1464.3414286169595,,,,False,False,not_attempted,0,0,0,0,6,2,0.3333333333333333,155.02284532474468,1845.0,False,,,False,3,0
proposed,adaptive,37,2220.0,37.0,7,recovering,recovering,0 12 32 51,2797,1.8796992481203008,0.532,0.28,32.47387961181962,18.616666666666667,11,2,9,0.7868123806205201,0.39340619031026003,118.77641551208471,60.0,2280.0,0.0,0.0,0.0,1729.4653773999307,0.0,0.0,118.77641551208471,2280.0,63.56846751729718,1279.537722667986,,,,False,False,not_attempted,0,0,0,0,18,1,0.05555555555555555,154.92951199141135,1966.0,False,,,False,3,0
proposed,adaptive,38,2280.0,38.0,7,recovering,recovering,0 12 32 51,2797,1.7921146953405016,0.558,0.32,32.6897146821153,18.633333333333333,9,1,8,1.6647118427538428,1.6647118427538428,120.44112735483856,60.0,2340.0,0.0,0.0,0.0,1729.4653773999307,0.0,0.0,120.44112735483856,2340.0,59.36054176449063,1254.073767706808,,,,False,False,not_attempted,0,0,0,0,11,2,0.18181818181818182,153.9807794445935,1966.0,False,,,False,2,0
proposed,adaptive,39,2340.0,39.0,7,recovering,recovering,0 12 32 51,2797,1.7123287671232879,0.584,0.36,32.888844011416055,18.65,8,1,7,1.580598045823157,1.580598045823157,122.02172540066171,60.0,2400.0,0.0,0.0,0.0,1729.4653773999307,0.0,0.0,122.02172540066171,2400.0,54.56784379871053,1210.4937950076453,,,,False,False,not_attempted,0,0,0,0,3,3,1.0,152.58044277117733,1966.0,False,,,False,1,0
proposed,adaptive,40,2400.0,40.0,8,recovering,recovering,0 12 32 51,2797,1.639344262295082,0.61,0.4,33.073134884250216,18.666666666666668,7,1,6,0.1414882025776116,0.1414882025776116,122.16321360323931,60.0,2460.0,10.767605599947274,0.13129149994347245,10.898897099890746,1740.3642744998215,0.0,0.0,122.16321360323931,2460.0,50.5364284179871,1134.213560568257,50.5364284179871,50.5364284179871,0.0,True,False,incumbent_not_worse,0,0,0,0,0,0,0.0,152.48700642235193,1966.0,False,True,24.0,True,1,0
proposed,adaptive,41,2460.0,41.0,8,recovering,recovering,0 12 32 51,2797,1.572327044025157,0.636,0.44,33.24418629355876,18.683333333333334,6,0,6,0.09333333333333332,0.09333333333333332,122.25654693657265,60.0,2520.0,0.0,0.0,0.0,1740.3642744998215,0.0,0.0,122.25654693657265,2520.0,47.85451502554622,997.8134683453885,,,,False,False,not_attempted,0,0,0,0,0,0,0.0,152.3936730890186,1966.0,False,,,False,1,0
proposed,adaptive,42,2520.0,42.0,8,recovering,recovering,0 12 32 51,2797,1.5105740181268883,0.6619999999999999,0.48,33.40337545509262,18.7,6,1,5,1.1483690564442106,1.1483690564442106,123.40491599301686,60.0,2580.0,0.0,0.0,0.0,1740.3642744998215,0.0,0.0,123.40491599301686,2580.0,45.557989755617,982.701600889271,,,,False,False,not_attempted,0,0,0,0,3,3,1.0,151.2453040325744,1966.0,False,,,False,1,0
proposed,adaptive,43,2580.0,43.0,8,recovering,recovering,0 12 32 51,2797,1.4534883720930234,0.688,0.52,33.551894968932665,18.716666666666665,5,0,5,0.09333333333333332,0.09333333333333332,123.49824932635019,60.0,2640.0,0.0,0.0,0.0,1740.3642744998215,0.0,0.0,123.49824932635019,2640.0,42.21235096905383,816.029608022661,,,,False,False,not_attempted,0,0,0,0,0,0,0.0,151.15197069924108,1966.0,False,,,False,1,0
proposed,adaptive,44,2640.0,44.0,8,recovering,recovering,0 12 32 51,2797,1.400560224089636,0.714,0.56,33.690782751054904,18.733333333333334,5,1,4,0.5215205235612115,0.5215205235612115,124.0197698499114,60.0,2700.0,0.0,0.0,0.0,1740.3642744998215,0.0,0.0,124.0197698499114,2700.0,40.309443421638775,804.2681571997493,,,,False,False,not_attempted,0,0,0,0,2,2,1.0,150.63045017567987,1966.0,False,,,False,1,0
proposed,adaptive,45,2700.0,45.0,9,recovering,recovering,0 12 32 51,2797,1.3513513513513513,0.74,0.6,33.820946324459584,18.75,4,0,4,1.805704835238008,1.805704835238008,125.8254746851494,60.0,2760.0,10.736006300081499,10.909996300004423,21.64600260008592,1762.0102770999074,0.0,0.0,125.8254746851494,2760.0,37.883758793532486,763.0189916704949,37.883758793532486,37.883758793532486,0.0,True,False,incumbent_not_worse,0,0,0,0,5,5,1.0,148.8247453404419,1966.0,False,True,22.0,True,1,0
proposed,adaptive,46,2760.0,46.0,9,recovering,recovering,0 12 32 51,2797,1.3054830287206267,0.766,0.64,33.943182672163054,18.766666666666666,4,0,4,3.0683310702746915,3.0683310702746915,128.8938057554241,60.0,2820.0,0.0,0.0,0.0,1762.0102770999074,0.0,0.0,128.8938057554241,2820.0,34.6810234612693,696.3707055323205,,,,False,False,not_attempted,0,0,0,0,7,7,1.0,145.75641427016723,1966.0,False,,,False,1,0
proposed,adaptive,47,2820.0,47.0,9,recovering,recovering,0 12 32 51,2797,1.2626262626262625,0.792,0.68,34.058194570117074,18.783333333333335,4,0,4,0.09333333333333332,0.09333333333333332,128.98713908875743,60.0,2880.0,0.0,0.0,0.0,1762.0102770999074,0.0,0.0,128.98713908875743,2880.0,30.183640318399,545.5354810109139,,,,False,False,not_attempted,0,0,0,0,0,0,0.0,145.6630809368339,1966.0,False,,,False,1,0
proposed,adaptive,48,2880.0,48.0,9,recovering,recovering,0 12 32 51,2797,1.2224938875305624,0.818,0.72,34.166604107310576,18.8,4,1,3,1.3373049210398995,1.3373049210398995,130.32444400979733,60.0,2940.0,0.0,0.0,0.0,1762.0102770999074,0.0,0.0,130.32444400979733,2940.0,28.760685994741287,540.0528054788193,,,,False,False,not_attempted,0,0,0,0,6,6,1.0,144.32577601579396,1966.0,False,,,False,1,0
proposed,adaptive,49,2940.0,49.0,9,recovering,recovering,0 12 32 51,2797,1.1848341232227486,0.8440000000000001,0.76,34.268963942438084,18.816666666666666,3,0,3,0.6255472183295238,0.6255472183295238,130.94999122812686,60.0,3000.0,0.0,0.0,0.0,1762.0102770999074,0.0,0.0,130.94999122812686,3000.0,25.964606009495366,495.48127268015844,,,,False,False,not_attempted,0,0,0,0,1,1,1.0,143.70022879746443,1966.0,False,,,False,1,0
proposed,adaptive,50,3000.0,50.0,10,recovering,recovering,0 12 32 51,2797,1.1494252873563218,0.87,0.8,34.365766727216055,18.833333333333332,3,0,3,0.09333333333333332,0.09333333333333332,131.0433245614602,60.0,3060.0,10.793825699947774,0.0756535999244079,10.869479299872182,1772.8797563997796,0.0,0.0,131.0433245614602,3060.0,24.35497657643154,366.49934140576534,24.35497657643154,24.35497657643154,0.0,True,False,incumbent_not_worse,0,0,0,0,0,0,0.0,143.6068954641311,1966.0,False,True,21.0,True,1,0
proposed,adaptive,51,3060.0,51.0,10,recovering,recovering,0 12 32 51,2797,1.1160714285714286,0.896,0.84,34.45745303550113,18.85,3,1,2,1.1429101595738074,1.1429101595738074,132.186234721034,60.0,3120.0,0.0,0.0,0.0,1772.8797563997796,0.0,0.0,132.186234721034,3120.0,23.316928603933597,363.20705462505146,,,,False,False,not_attempted,0,0,0,0,4,4,1.0,142.4639853045573,1966.0,False,,,False,1,0
proposed,adaptive,52,3120.0,52.0,10,recovering,recovering,0 12 32 51,2797,1.0845986984815619,0.922,0.88,34.54441806750724,18.866666666666667,2,0,2,0.09333333333333332,0.09333333333333332,132.27956805436733,60.0,3180.0,0.0,0.0,0.0,1772.8797563997796,0.0,0.0,132.27956805436733,3180.0,21.102070537689887,292.55055579410424,,,,False,False,not_attempted,0,0,0,0,0,0,0.0,142.37065197122396,1966.0,False,,,False,1,0
proposed,adaptive,53,3180.0,53.0,10,recovering,recovering,0 12 32 51,2797,1.0548523206751055,0.9480000000000001,0.92,34.62701734434191,18.883333333333333,2,1,1,0.4904056560799551,0.4904056560799551,132.7699737104473,60.0,3240.0,0.0,0.0,0.0,1772.8797563997796,0.0,0.0,132.7699737104473,3240.0,20.20759463251559,288.2159169386202,,,,False,False,not_attempted,0,0,0,0,1,1,1.0,141.880246315144,1966.0,False,,,False,1,0
proposed,adaptive,54,3240.0,54.0,10,recovering,recovering,0 12 32 51,2797,1.026694045174538,0.974,0.96,34.705571565923464,18.9,1,0,1,1.4921345486555357,1.4921345486555357,134.26210825910283,60.0,3300.0,0.0,0.0,0.0,1772.8797563997796,0.0,0.0,134.26210825910283,3300.0,18.509737140328053,286.51636853980756,,,,False,False,not_attempted,0,0,0,0,3,0,0.0,140.38811176648846,1966.0,False,,,False,1,0
proposed,adaptive,55,3300.0,55.0,11,normal,recovered,0 12 32 51,0,1.0,1.0,1.0,34.78037077224997,18.916666666666668,1,0,1,0.09333333333333332,0.09333333333333332,134.35544159243616,60.0,3360.0,0.0,0.0,0.0,1772.8797563997796,0.0,0.0,134.35544159243616,3360.0,16.661054395791954,282.84253400135873,,,,False,False,not_attempted,0,0,0,0,0,0,0.0,140.29477843315513,1966.0,False,,,False,0,0
