method,policy,epoch,elapsed_s,elapsed_min,replan_epoch,traffic_state,traffic_change,center_bins,affected_edges,peak_tt_multiplier,speed_multiplier,recovery_progress,network_speed_kmh,sim_hour,remaining_bins_before,served_bins_epoch,remaining_bins_after,epoch_energy_kwh,epoch_energy_per_served_bin_kwh,cumulative_energy_kwh,epoch_operating_s,cumulative_operating_s,oracle_runtime_s,solver_runtime_s,planning_runtime_s,cumulative_planning_runtime_s,compute_wait_aux_energy_kwh,cumulative_compute_wait_aux_energy_kwh,latency_adjusted_energy_kwh,latency_adjusted_time_s,planned_remaining_energy_kwh,planned_remaining_makespan_s,incumbent_plan_energy_kwh,candidate_plan_energy_kwh,candidate_energy_improvement_kwh,replan_attempted,replan_accepted,acceptance_reason,candidate_next_choice_changes,candidate_reassigned_bins,next_choice_changes,reassigned_bins,traversed_edges,disrupted_edges_traversed,disrupted_edge_share,min_battery_kwh,max_payload_kg,returned_to_depot,converged,rounds,replanned,active_planning_vehicles,vehicles_still_requiring_first_service
proposed,adaptive,10,600.0,10.0,2,degrading,degrading,29 31 45 49,0,1.0,1.0,0.0,34.78037077224997,18.166666666666668,65,1,64,2.264359248722955,2.264359248722955,51.26372903641793,60.0,660.0,6.360001862049103e-05,73.51432139996905,73.51438499998767,1361.3268471000483,0.0,0.0,51.26372903641793,660.0,75.37762181306357,2157.509480549697,75.37762181306357,80.01441057614328,-4.636788763079707,True,False,incumbent_not_worse,4,25,0,0,29,0,0.0,171.29011539682318,574.0,False,True,22.0,True,7,0
proposed,adaptive,11,660.0,11.0,2,degrading,degrading,29 31 45 49,3677,1.06951871657754,0.935,0.0,34.56371404486458,18.183333333333334,64,2,62,3.190203074621302,1.595101537310651,54.45393211103923,60.0,720.0,0.0,0.0,0.0,1361.3268471000483,0.0,0.0,54.45393211103923,720.0,76.3722260367944,2026.4326636589192,,,,False,False,not_attempted,0,0,0,0,40,6,0.15,171.19678206348985,700.0,False,,,False,7,0
proposed,adaptive,12,720.0,12.0,2,degrading,degrading,29 31 45 49,3677,1.1494252873563218,0.87,0.0,34.317993984953176,18.2,62,3,59,3.56647158190237,1.1888238606341233,58.0204036929416,60.0,780.0,0.0,0.0,0.0,1361.3268471000483,0.0,0.0,58.0204036929416,780.0,76.9920271727176,2040.2630432010062,,,,False,False,not_attempted,0,0,0,0,40,0,0.0,169.9712503230566,791.0,False,,,False,7,0
proposed,adaptive,13,780.0,13.0,2,degrading,degrading,29 31 45 49,3677,1.2422360248447206,0.8049999999999999,0.0,34.03694211724979,18.216666666666665,59,1,58,3.7047672110624488,3.7047672110624488,61.725170904004045,60.0,840.0,0.0,0.0,0.0,1361.3268471000483,0.0,0.0,61.725170904004045,840.0,77.50044386416941,2112.733530820777,,,,False,False,not_attempted,0,0,0,0,38,6,0.15789473684210525,168.5742888930247,791.0,False,,,False,7,0
proposed,adaptive,14,840.0,14.0,2,degrading,degrading,29 31 45 49,3677,1.3513513513513513,0.74,0.0,33.712347650969065,18.233333333333334,58,2,56,2.3661537528340952,1.1830768764170476,64.09132465683814,60.0,900.0,0.0,0.0,0.0,1361.3268471000483,0.0,0.0,64.09132465683814,900.0,78.37994857149161,2071.2411626873163,,,,False,False,not_attempted,0,0,0,0,47,5,0.10638297872340426,168.15686244557824,848.0,False,,,False,7,0
proposed,adaptive,15,900.0,15.0,3,degrading,degrading,29 31 45 49,3677,1.4814814814814814,0.675,0.0,33.33324201699034,18.25,56,1,55,1.65993283848747,1.65993283848747,65.7512574953256,60.0,960.0,9.792522999923676,98.74372040003072,108.5362433999544,1469.8630905000027,0.0,0.0,65.7512574953256,960.0,80.90890212277277,1958.8387771007122,80.90890212277277,86.42734245141568,-5.51844032864291,True,False,incumbent_not_worse,3,19,0,0,30,0,0.0,168.0635291122449,848.0,False,False,32.0,True,7,0
proposed,adaptive,16,960.0,16.0,3,degrading,degrading,29 31 45 49,3677,1.639344262295082,0.61,0.0,32.884634908397665,18.266666666666666,55,3,52,2.9049886066090185,0.9683295355363395,68.65624610193463,60.0,1020.0,0.0,0.0,0.0,1469.8630905000027,0.0,0.0,68.65624610193463,1020.0,85.14234871680931,1987.5456922934325,,,,False,False,not_attempted,0,0,0,0,30,6,0.2,167.08289017604287,907.0,False,,,False,7,0
proposed,adaptive,17,1020.0,17.0,3,degrading,degrading,29 31 45 49,3677,1.8348623853211008,0.545,0.0,32.34548500261859,18.283333333333335,52,4,48,3.866945630700671,0.9667364076751678,72.5231917326353,60.0,1080.0,0.0,0.0,0.0,1469.8630905000027,0.0,0.0,72.5231917326353,1080.0,89.24095696126032,2092.3532538438,,,,False,False,not_attempted,0,0,0,0,43,0,0.0,166.46306654949578,930.0,False,,,False,7,0
proposed,adaptive,18,1080.0,18.0,3,degrading,degrading,29 31 45 49,3677,2.0833333333333335,0.48,0.0,31.685304056537916,18.3,48,1,47,2.410213676075646,2.410213676075646,74.93340540871094,60.0,1140.0,0.0,0.0,0.0,1469.8630905000027,0.0,0.0,74.93340540871094,1140.0,93.24524538596113,2001.891367072669,,,,False,False,not_attempted,0,0,0,0,26,1,0.038461538461538464,166.36973321616244,930.0,False,,,False,7,0
proposed,adaptive,19,1140.0,19.0,3,degrading,degrading,29 31 45 49,3677,2.409638554216868,0.4149999999999999,0.0,30.85818486053072,18.316666666666666,47,2,45,4.111828520067711,2.0559142600338554,79.04523392877866,60.0,1200.0,0.0,0.0,0.0,1469.8630905000027,0.0,0.0,79.04523392877866,1200.0,101.17713273867489,2062.6357286205193,,,,False,False,not_attempted,0,0,0,0,14,7,0.5,165.7503132487021,988.0,False,,,False,7,0
proposed,adaptive,20,1200.0,20.0,4,disrupted,holding,29 31 45 49,3677,2.857142857142857,0.35,0.0,29.791643086372574,18.333333333333332,45,4,41,1.0472335516730975,0.2618083879182744,80.09246748045176,60.0,1260.0,9.999794799950905,105.12574859999586,115.12554339994676,1584.9886338999495,0.0,0.0,80.09246748045176,1260.0,110.30857849706035,2184.7782920018003,110.30857849706035,115.90948429903146,-5.600905801971109,True,False,incumbent_not_worse,3,10,0,0,31,0,0.0,165.65697991536877,1072.0,False,True,21.0,True,7,0
proposed,adaptive,21,1260.0,21.0,4,disrupted,disrupted,29 31 45 49,3677,2.857142857142857,0.35,0.0,29.791643086372574,18.35,41,3,38,1.6867637778239581,0.562254592607986,81.77923125827571,60.0,1320.0,0.0,0.0,0.0,1584.9886338999495,0.0,0.0,81.77923125827571,1320.0,109.3958800678739,2184.7782920018003,,,,False,False,not_attempted,0,0,0,0,14,1,0.07142857142857142,165.32368468334354,1171.0,False,,,False,6,0
proposed,adaptive,22,1320.0,22.0,4,disrupted,disrupted,29 31 45 49,3677,2.857142857142857,0.35,0.0,29.791643086372574,18.366666666666667,38,2,36,2.966732634993016,1.483366317496508,84.74596389326874,60.0,1380.0,0.0,0.0,0.0,1584.9886338999495,0.0,0.0,84.74596389326874,1380.0,106.18323483922032,2149.374173008665,,,,False,False,not_attempted,0,0,0,0,33,1,0.030303030303030304,165.03699232660028,1215.0,False,,,False,6,0
proposed,adaptive,23,1380.0,23.0,4,disrupted,disrupted,29 31 45 49,3677,2.857142857142857,0.35,0.0,29.791643086372574,18.383333333333333,36,1,35,1.5683871589263374,1.5683871589263374,86.31435105219508,60.0,1440.0,0.0,0.0,0.0,1584.9886338999495,0.0,0.0,86.31435105219508,1440.0,104.8919345580211,2018.215871109304,,,,False,False,not_attempted,0,0,0,0,25,0,0.0,164.89295286830708,1215.0,False,,,False,6,0
proposed,adaptive,24,1440.0,24.0,4,disrupted,disrupted,29 31 45 49,3677,2.857142857142857,0.35,0.0,29.791643086372574,18.4,35,2,33,0.8277649967206668,0.4138824983603334,87.14211604891574,60.0,1500.0,0.0,0.0,0.0,1584.9886338999495,0.0,0.0,87.14211604891574,1500.0,103.16875368803612,2018.215871109304,,,,False,False,not_attempted,0,0,0,0,6,0,0.0,164.71876669802194,1215.0,False,,,False,6,0
proposed,adaptive,25,1500.0,25.0,5,disrupted,disrupted,29 31 45 49,3677,2.857142857142857,0.35,0.0,29.791643086372574,18.416666666666668,33,3,30,2.0527725171794575,0.6842575057264858,89.1948885660952,60.0,1560.0,6.130000110715628e-05,29.970064399996772,29.97012569999788,1614.9587595999474,0.0,0.0,89.1948885660952,1560.0,102.36635992082849,1873.1438049875053,102.36635992082849,111.74075237937085,-9.37439245854236,True,False,incumbent_not_worse,7,19,0,0,53,1,0.018867924528301886,164.38447289814326,1215.0,False,True,21.0,True,6,0
proposed,adaptive,26,1560.0,26.0,5,disrupted,disrupted,29 31 45 49,3677,2.857142857142857,0.35,0.0,29.791643086372574,18.433333333333334,30,2,28,2.549001349167785,1.2745006745838925,91.74388991526298,60.0,1620.0,0.0,0.0,0.0,1614.9587595999474,0.0,0.0,91.74388991526298,1620.0,100.3257237092574,1873.1438049875053,,,,False,False,not_attempted,0,0,0,0,53,0,0.0,163.36430970429188,1373.0,False,,,False,6,0
proposed,adaptive,27,1620.0,27.0,5,disrupted,disrupted,29 31 45 49,3677,2.857142857142857,0.35,0.0,29.791643086372574,18.45,28,0,28,5.820080666976499,5.820080666976499,97.56397058223948,60.0,1680.0,0.0,0.0,0.0,1614.9587595999474,0.0,0.0,97.56397058223948,1680.0,97.9077810691832,1852.2401459263358,,,,False,False,not_attempted,0,0,0,0,47,6,0.1276595744680851,160.11751420047977,1373.0,False,,,False,6,0
proposed,adaptive,28,1680.0,28.0,5,disrupted,disrupted,29 31 45 49,3677,2.857142857142857,0.35,0.0,29.791643086372574,18.466666666666665,28,2,26,3.7128899325512994,1.8564449662756497,101.27686051479078,60.0,1740.0,0.0,0.0,0.0,1614.9587595999474,0.0,0.0,101.27686051479078,1740.0,91.6155051885104,1785.696754508959,,,,False,False,not_attempted,0,0,0,0,27,3,0.1111111111111111,160.02418086714644,1419.0,False,,,False,6,0
proposed,adaptive,29,1740.0,29.0,5,disrupted,disrupted,29 31 45 49,3677,2.857142857142857,0.35,0.0,29.791643086372574,18.483333333333334,26,2,24,3.542167262499234,1.771083631249617,104.81902777729002,60.0,1800.0,0.0,0.0,0.0,1614.9587595999474,0.0,0.0,104.81902777729002,1800.0,87.80380358523628,1735.0778109801702,,,,False,False,not_attempted,0,0,0,0,17,4,0.23529411764705882,159.10861229122062,1419.0,False,,,False,6,0
proposed,adaptive,30,1800.0,30.0,6,recovering,recovering,29 31 45 49,3677,2.857142857142857,0.35,0.0,29.791643086372574,18.5,24,2,22,2.9255237530759213,1.4627618765379606,107.74455153036594,60.0,1860.0,6.610003765672445e-05,48.90202629996929,48.90209240000695,1663.8608519999543,0.0,0.0,107.74455153036594,1860.0,84.44332135971382,1674.4576398724787,84.44332135971382,86.50142369996702,-2.0581023402531997,True,False,incumbent_not_worse,3,3,0,0,36,0,0.0,158.54714220033418,1587.0,False,True,21.0,True,6,0
proposed,adaptive,31,1860.0,31.0,6,recovering,recovering,29 31 45 49,3677,2.6595744680851063,0.376,0.04,30.2532796494895,18.516666666666666,22,1,21,3.288810071930361,3.288810071930361,111.0333616022963,60.0,1920.0,0.0,0.0,0.0,1663.8608519999543,0.0,0.0,111.0333616022963,1920.0,76.69022903347353,1581.7638322387627,,,,False,False,not_attempted,0,0,0,0,16,7,0.4375,157.97522470748063,1669.0,False,,,False,6,0
proposed,adaptive,32,1920.0,32.0,6,recovering,recovering,29 31 45 49,3677,2.4875621890547266,0.40199999999999997,0.08,30.667011726301546,18.533333333333335,21,3,18,3.876349464326898,1.292116488108966,114.90971106662319,60.0,1980.0,0.0,0.0,0.0,1663.8608519999543,0.0,0.0,114.90971106662319,1980.0,69.02098273053551,1479.4472001974593,,,,False,False,not_attempted,0,0,0,0,14,6,0.42857142857142855,156.7434556714424,1762.0,False,,,False,6,0
proposed,adaptive,33,1980.0,33.0,6,recovering,recovering,29 31 45 49,3677,2.336448598130841,0.428,0.12,31.039928153428818,18.55,18,1,17,5.604800327005425,5.604800327005425,120.51451139362861,60.0,2040.0,0.0,0.0,0.0,1663.8608519999543,0.0,0.0,120.51451139362861,2040.0,61.82714550325851,1411.9734656332482,,,,False,False,not_attempted,0,0,0,0,26,10,0.38461538461538464,155.4689847006116,1762.0,False,,,False,6,0
proposed,adaptive,34,2040.0,34.0,6,recovering,recovering,29 31 45 49,3677,2.2026431718061676,0.45399999999999996,0.16,31.377784853971832,18.566666666666666,17,1,16,1.7636033922799021,1.7636033922799021,122.27811478590851,60.0,2100.0,0.0,0.0,0.0,1663.8608519999543,0.0,0.0,122.27811478590851,2100.0,53.77447457797077,1263.6506874124614,,,,False,False,not_attempted,0,0,0,0,5,4,0.8,155.37565136727827,1762.0,False,,,False,5,0
proposed,adaptive,35,2100.0,35.0,7,recovering,recovering,29 31 45 49,3677,2.0833333333333335,0.48,0.2,31.685304056537916,18.583333333333332,16,4,12,6.6034288765042355,1.6508572191260589,128.88154366241275,60.0,2160.0,10.386446799966507,23.69827119994443,34.084717999910936,1697.9455699998653,0.0,0.0,128.88154366241275,2160.0,50.16151740122644,1247.9653160432906,50.161667294506884,50.16151740122644,0.00014989328044379135,True,True,lower_residual_energy,2,1,2,1,20,18,0.9,153.89704546674417,1929.0,False,False,32.0,True,5,0
proposed,adaptive,36,2160.0,36.0,7,recovering,recovering,29 31 45 49,3677,1.976284584980237,0.506,0.24,31.96639637345568,18.6,12,0,12,3.0974699691551972,3.0974699691551972,131.97901363156794,60.0,2220.0,0.0,0.0,0.0,1697.9455699998653,0.0,0.0,131.97901363156794,2220.0,41.953758221774905,1189.427090763171,,,,False,False,not_attempted,0,0,0,0,9,9,1.0,153.77620908471644,1929.0,False,,,False,4,0
proposed,adaptive,37,2220.0,37.0,7,recovering,recovering,29 31 45 49,3677,1.8796992481203008,0.532,0.28,32.22432798433814,18.616666666666667,12,2,10,0.8472144768374645,0.42360723841873227,132.8262281084054,60.0,2280.0,0.0,0.0,0.0,1697.9455699998653,0.0,0.0,132.8262281084054,2280.0,37.67852291034794,1058.9023450031707,,,,False,False,not_attempted,0,0,0,0,3,2,0.6666666666666666,153.6828757513831,1929.0,False,,,False,4,0
proposed,adaptive,38,2280.0,38.0,7,recovering,recovering,29 31 45 49,3677,1.7921146953405016,0.558,0.32,32.46184812933902,18.633333333333333,10,2,8,5.523654442706909,2.7618272213534545,138.3498825511123,60.0,2340.0,0.0,0.0,0.0,1697.9455699998653,0.0,0.0,138.3498825511123,2340.0,36.02071023569089,1049.3583999233133,,,,False,False,not_attempted,0,0,0,0,21,20,0.9523809523809523,151.7069516865584,1929.0,False,,,False,4,0
proposed,adaptive,39,2340.0,39.0,7,recovering,recovering,29 31 45 49,3677,1.7123287671232879,0.584,0.36,32.68128748683469,18.65,8,0,8,1.2532477102683655,1.2532477102683655,139.60313026138067,60.0,2400.0,0.0,0.0,0.0,1697.9455699998653,0.0,0.0,139.60313026138067,2400.0,29.71217810972509,759.7719052345255,,,,False,False,not_attempted,0,0,0,0,8,0,0.0,150.92209193886822,1929.0,False,,,False,3,0
proposed,adaptive,40,2400.0,40.0,8,recovering,recovering,29 31 45 49,3677,1.639344262295082,0.61,0.4,32.884634908397665,18.666666666666668,8,2,6,1.2269915170585948,0.6134957585292974,140.83012177843926,60.0,2460.0,10.701827400014736,10.904592100065202,21.606419500079937,1719.5519894999452,0.0,0.0,140.83012177843926,2460.0,28.105201082892517,754.2260177336295,28.105201082892517,28.105201082892517,0.0,True,False,incumbent_not_worse,0,0,0,0,9,7,0.7777777777777778,150.1441166129377,1966.0,False,True,23.0,True,2,0
proposed,adaptive,41,2460.0,41.0,8,recovering,recovering,29 31 45 49,3677,1.572327044025157,0.636,0.44,33.073597869454325,18.683333333333334,6,1,5,2.4036382152098996,2.4036382152098996,143.23375999364916,60.0,2520.0,0.0,0.0,0.0,1719.5519894999452,0.0,0.0,143.23375999364916,2520.0,26.337652695295244,735.1529806709846,,,,False,False,not_attempted,0,0,0,0,6,6,1.0,149.5339917777717,1976.0,False,,,False,2,0
proposed,adaptive,42,2520.0,42.0,8,recovering,recovering,29 31 45 49,3677,1.5105740181268883,0.6619999999999999,0.48,33.249650529638785,18.7,5,0,5,4.244352690358761,4.244352690358761,147.47811268400793,60.0,2580.0,0.0,0.0,0.0,1719.5519894999452,0.0,0.0,147.47811268400793,2580.0,23.65900794225366,676.6138142025486,,,,False,False,not_attempted,0,0,0,0,8,8,1.0,145.38297242074628,1976.0,False,,,False,1,0
proposed,adaptive,43,2580.0,43.0,8,recovering,recovering,29 31 45 49,3677,1.4534883720930234,0.688,0.52,33.41407226782236,18.716666666666665,5,1,4,0.1021544748543311,0.1021544748543311,147.58026715886226,60.0,2640.0,0.0,0.0,0.0,1719.5519894999452,0.0,0.0,147.58026715886226,2640.0,19.411732644093096,509.65685232888626,,,,False,False,not_attempted,0,0,0,0,0,0,0.0,145.28963908741295,1976.0,False,,,False,1,0
proposed,adaptive,44,2640.0,44.0,8,recovering,recovering,29 31 45 49,3677,1.400560224089636,0.714,0.56,33.567978823908035,18.733333333333334,4,1,3,0.48163518750671397,0.48163518750671397,148.06190234636898,60.0,2700.0,0.0,0.0,0.0,1719.5519894999452,0.0,0.0,148.06190234636898,2700.0,19.352735624919077,509.65685232888626,,,,False,False,not_attempted,0,0,0,0,4,0,0.0,144.80800389990625,1976.0,False,,,False,1,0
proposed,adaptive,45,2700.0,45.0,9,recovering,recovering,29 31 45 49,3677,1.3513513513513513,0.74,0.6,33.712347650969065,18.75,3,0,3,1.009012898014999,1.009012898014999,149.07091524438397,60.0,2760.0,10.770659200032242,5.461421300075017,16.23208050010726,1735.7840700000525,0.0,0.0,149.07091524438397,2760.0,18.777058952649476,496.7045365741072,18.777058952649476,18.777058952649476,0.0,True,False,incumbent_not_worse,0,0,0,0,3,0,0.0,143.79899100189127,1976.0,False,True,22.0,True,1,0
proposed,adaptive,46,2760.0,46.0,9,recovering,recovering,29 31 45 49,3677,1.3054830287206267,0.766,0.64,33.84803869575654,18.766666666666666,3,0,3,0.09333333333333332,0.09333333333333332,149.1642485777173,60.0,2820.0,0.0,0.0,0.0,1735.7840700000525,0.0,0.0,149.1642485777173,2820.0,17.703665664188804,351.7498966281673,,,,False,False,not_attempted,0,0,0,0,0,0,0.0,143.70565766855793,1976.0,False,,,False,1,0
proposed,adaptive,47,2820.0,47.0,9,recovering,recovering,29 31 45 49,3677,1.2626262626262625,0.792,0.68,33.975811541291115,18.783333333333335,3,1,2,0.9629912977700142,0.9629912977700142,150.1272398754873,60.0,2880.0,0.0,0.0,0.0,1735.7840700000525,0.0,0.0,150.1272398754873,2880.0,17.65623311141686,351.7498966281673,,,,False,False,not_attempted,0,0,0,0,4,0,0.0,142.74266637078793,1976.0,False,,,False,1,0
proposed,adaptive,48,2880.0,48.0,9,recovering,recovering,29 31 45 49,3677,1.2224938875305624,0.818,0.72,34.096339633486544,18.8,2,0,2,0.09333333333333332,0.09333333333333332,150.22057320882064,60.0,2940.0,0.0,0.0,0.0,1735.7840700000525,0.0,0.0,150.22057320882064,2940.0,16.505091868856752,199.94920782218168,,,,False,False,not_attempted,0,0,0,0,0,0,0.0,142.6493330374546,1976.0,False,,,False,1,0
proposed,adaptive,49,2940.0,49.0,9,recovering,recovering,29 31 45 49,3677,1.1848341232227486,0.8440000000000001,0.76,34.21022215452844,18.816666666666666,2,1,1,0.10468969816877917,0.10468969816877917,150.32526290698942,60.0,3000.0,0.0,0.0,0.0,1735.7840700000525,0.0,0.0,150.32526290698942,3000.0,16.46364557851479,199.94920782218168,,,,False,False,not_attempted,0,0,0,0,1,0,0.0,142.5446433392858,1976.0,False,,,False,1,0
proposed,adaptive,50,3000.0,50.0,10,recovering,recovering,29 31 45 49,3677,1.1494252873563218,0.87,0.8,34.317993984953176,18.833333333333332,1,0,1,1.8620037810571464,1.8620037810571464,152.18726668804658,60.0,3060.0,10.67092009994667,5.455732599948533,16.126652699895203,1751.9107226999477,0.0,0.0,152.18726668804658,3060.0,15.595263796417461,182.05226568257135,15.595263796417461,15.595263796417461,0.0,True,False,incumbent_not_worse,0,0,0,0,3,0,0.0,140.6826395582287,1976.0,False,True,18.0,True,1,0
proposed,adaptive,51,3060.0,51.0,10,recovering,recovering,29 31 45 49,3677,1.1160714285714286,0.896,0.84,34.42013410399542,18.85,1,0,1,0.09333333333333332,0.09333333333333332,152.2806000213799,60.0,3120.0,0.0,0.0,0.0,1751.9107226999477,0.0,0.0,152.2806000213799,3120.0,14.372300012454568,84.32946501783844,,,,False,False,not_attempted,0,0,0,0,0,0,0.0,140.58930622489535,1976.0,False,,,False,0,0
proposed,adaptive,52,3120.0,52.0,10,recovering,recovering,29 31 45 49,3677,1.0845986984815619,0.922,0.88,34.517072706564896,18.866666666666667,1,1,0,14.302634890278387,14.302634890278387,166.5832349116583,105.57209864174287,3225.5720986417427,0.0,0.0,0.0,1751.9107226999477,0.0,0.0,166.5832349116583,3225.5720986417427,14.324479449572078,83.92567943343316,,,,False,False,not_attempted,0,0,0,0,148,7,0.0472972972972973,137.87078964969865,1976.0,True,,,False,0,0
proposed,static_live,0,0.0,0.0,0,normal,initial,29 31 45 49,0,1.0,1.0,0.0,34.78037077224997,18.0,84,0,84,18.947812200580838,18.947812200580838,18.947812200580838,60.0,60.0,10.709383900044486,1128.8861950000282,1139.5955789000727,1139.5955789000727,0.0,0.0,18.947812200580838,60.0,124.98723160038621,2771.5048752969888,,,,False,False,initial_plan,0,0,0,0,123,0,0.0,177.2717760608753,0.0,False,,,True,10,10
proposed,static_live,1,60.0,1.0,0,normal,normal,29 31 45 49,0,1.0,1.0,0.0,34.78037077224997,18.016666666666666,84,0,84,3.6431287464134887,3.6431287464134887,22.590940946994326,60.0,120.0,0.0,0.0,0.0,1139.5955789000727,0.0,0.0,22.590940946994326,120.0,105.50890338066785,2707.1370397431347,,,,False,False,not_attempted,0,0,0,0,83,0,0.0,176.43141531177028,0.0,False,,,False,9,10
proposed,static_live,2,120.0,2.0,0,normal,normal,29 31 45 49,0,1.0,1.0,0.0,34.78037077224997,18.033333333333335,84,3,81,2.150613593169741,0.716871197723247,24.741554540164067,60.0,180.0,0.0,0.0,0.0,1139.5955789000727,0.0,0.0,24.741554540164067,180.0,101.10086336244001,2575.1489099165824,,,,False,False,not_attempted,0,0,0,0,49,0,0.0,176.33808197843695,215.0,False,,,False,8,7
